,ast,blk,conf_abbr,drb,fg,fg2,fg2a,fg3,fg3a,fga,ft,fta,g,mp,orb,pf,player,pts,school_name,stl,tov,trb,year_max,year_min,NBA_age,NBA_ast_per_g,NBA_blk_per_g,NBA_drb_per_g,NBA_efg_pct,NBA_fg2_pct,NBA_fg2_per_g,NBA_fg2a_per_g,NBA_fg3_pct,NBA_fg3_per_g,NBA_fg3a_per_g,NBA_fg_pct,NBA_fg_per_g,NBA_fga_per_g,NBA_first_team,NBA_ft_pct,NBA_ft_per_g,NBA_fta_per_g,NBA_g,NBA_gs,NBA_lg_id,NBA_mp_per_g,NBA_orb_per_g,NBA_pf_per_g,NBA_pos,NBA_pts_per_g,NBA_stl_per_g,NBA_team_id,NBA_tov_per_g,NBA_trb_per_g
38,37,1,A-Sun,75,95,91,159,4,19,178,54,82,45,638,44,87,Daniel Camps,248,Northern Kentucky,29,46,119,2015,2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,32,11,Southern,113,94,71,143,23,75,218,37,65,89,1198,101,151,Matt Clark,248,Citadel,26,57,214,2011,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,85,68,MAC,173,102,93,213,9,29,242,35,74,112,1680,102,182,William Cooper,248,Eastern Michigan,65,116,275,2011,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,22,12,A-Sun,,83,81,150,2,7,157,80,127,27,546,,,Tyrone Curnell,248,Jacksonville,40,,120,2007,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,62,49,A-10,56,94,58,101,36,95,196,24,33,59,793,35,98,Sherman Diaz,248,La Salle,35,67,91,2008,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,8,4,Pac-12,74,86,78,170,8,30,200,68,105,80,773,58,84,Strahinja Gavrilovic,248,Southern California,16,41,132,2016,2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,81,4,NEC,109,110,107,223,3,12,235,25,49,53,1018,73,102,Aaron Hall,248,Central Connecticut State,31,76,182,2009,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,129,2,MEAC,44,88,48,154,40,134,288,32,51,97,1146,13,79,Keon Hill,248,Howard,21,105,57,2016,2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,34,5,MEAC,37,83,50,115,33,98,213,49,63,26,583,27,81,Andre Horne Jr.,248,Morgan State,21,38,64,2016,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,51,8,Total,114,80,53,137,27,113,250,61,90,60,1066,36,76,Tre Lee,248,Total,28,83,150,2013,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,13,8,Total,95,98,98,188,0,0,188,52,123,88,959,114,151,Uros Ljeskovic,248,Total,26,82,209,2016,2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,76,5,MWC,65,88,61,110,27,66,176,45,67,68,788,7,46,Michael Loyd,248,Brigham Young,33,72,72,2010,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,30,6,A-Sun,178,92,92,186,0,0,186,64,103,93,1188,102,175,Omar El Manasterly,248,Jacksonville,34,54,280,2017,2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,18,18,Sun Belt,94,108,108,167,0,0,167,32,77,64,702,52,104,Ben Marcus,248,Little Rock,26,46,146,2018,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,31,32,Ivy,121,95,88,170,7,32,202,51,65,86,857,41,111,Brandon McDonnell,248,Dartmouth,17,46,162,2016,2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,25,36,Total,90,109,105,189,4,16,205,26,38,89,818,61,104,Dylan Miller,248,Total,17,32,151,2018,2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,14,24,ACC,117,105,105,184,0,1,185,38,74,59,832,64,81,Rodney Miller,248,Miami (FL),19,25,181,2020,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,80,13,Southland,96,96,95,248,1,8,256,55,81,54,1116,24,83,Donnell Minton,248,Lamar,29,114,120,2014,2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,28,28,Pac-12,169,82,56,101,26,84,185,58,84,99,1158,88,153,Alex Olesinski,248,UCLA,32,34,257,2020,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,21,38,A-Sun,142,87,87,216,0,0,216,74,125,115,1475,89,225,Andrew Osemhen,248,Kennesaw State,21,83,231,2014,2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,196,5,Big South,116,92,58,147,34,88,235,30,46,77,1315,15,109,Jorge Perez-Laham,248,High Point,42,95,131,2016,2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,50,3,Total,39,83,60,143,23,77,220,59,72,32,717,9,43,Jordan Pickett,248,Total,21,39,48,2016,2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,51,13,Southern,123,94,64,114,30,73,187,30,41,31,894,59,62,Gerad Punch,248,Furman,33,62,182,2007,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,89,1,Ivy,86,75,26,51,49,143,194,49,68,76,1329,17,143,Steve Rennard,248,Pennsylvania,46,70,103,2014,2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,17,12,SEC,84,98,98,142,0,0,142,52,83,40,735,63,92,Chris Richard,248,Florida,13,47,147,2007,2007,,0.4,0.2,1.8,.483,.483,0.8,1.7,,0.0,0.0,.483,0.8,1.7,MIN,.605,0.3,0.5,70,3,NBA,11.1,1.0,1.9,,1.9,0.3,,0.5,2.8
63,32,6,Pac-12,67,82,65,140,17,56,196,67,104,59,682,40,45,Victor Robbins,248,Oregon State,28,39,107,2015,2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,102,8,WAC,110,96,54,107,42,113,220,14,29,61,1329,19,114,Terrence Simmons,248,Idaho,27,69,129,2009,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,85,7,Total,78,84,35,91,49,147,238,30,38,60,874,12,76,Jemarl Baker Jr.,247,Total,27,33,90,2020,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,101,4,WCC,67,99,79,143,20,70,213,29,35,31,782,29,77,Gregg Barlow,247,Pepperdine,27,109,96,2007,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,32,10,Total,92,88,63,110,25,63,173,46,62,58,710,35,100,Jake Belford,247,Davidson,11,54,127,2016,2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,28,11,MAAC,82,92,52,124,40,105,229,23,32,30,672,37,47,Braden Bell,247,Marist,29,33,119,2020,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,65,4,SEC,85,81,15,50,66,209,259,19,28,93,1255,7,46,Sherrard Brantley,247,Georgia,17,54,92,2013,2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,10,23,Total,114,94,94,181,0,0,181,59,95,85,1056,99,146,Tomas Bruha,247,Total,17,69,213,2014,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,11,6,Total,91,97,97,213,0,0,213,53,100,92,898,79,127,Max Craig,247,Total,15,78,170,2011,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,148,0,WCC,120,78,27,77,51,130,207,40,61,71,1277,14,100,Craig Cusick,247,Brigham Young,58,55,134,2013,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,30,1,CAA,61,79,11,33,68,155,188,21,31,63,904,18,46,Caleb Donnelly,247,Northeastern,9,25,79,2016,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,54,9,Sun Belt,72,93,64,127,29,111,238,32,51,70,1061,31,101,Mack Foster,247,Louisiana-Monroe,40,43,103,2016,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,20,32,A-Sun,109,93,86,149,7,25,174,54,87,51,861,71,111,Matthew French,247,Gardner-Webb,26,50,180,2008,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,43,18,NEC,82,85,61,129,24,72,201,53,69,34,692,28,61,Jalen Hawkins,247,Robert Morris,29,50,110,2020,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,16,48,NEC,103,103,103,224,0,0,224,41,57,70,1104,77,160,Stephan Hawkins,247,Robert Morris,14,50,180,2014,2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,147,11,Southern,110,74,50,96,24,109,205,75,108,68,1145,24,147,Jermaine Long,247,East Tennessee State,76,99,134,2018,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,29,15,Big East,97,95,84,165,11,49,214,46,61,30,853,56,75,Cedric McGowan,247,Cincinnati,18,50,153,2007,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,27,6,MAC,69,96,93,187,3,25,212,52,83,28,568,40,56,Nate Minnoy,247,Central Michigan,16,69,109,2008,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,21,49,MEAC,173,105,105,256,0,1,257,37,78,62,1288,118,158,Aleksandar Popovic,247,Maryland-Eastern Shore,16,94,291,2009,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,69,4,SEC,75,93,70,183,23,62,245,38,51,39,961,12,73,J'Mychal Reese,247,Texas A&M,22,81,87,2014,2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,44,0,SWAC,81,79,60,147,19,60,207,70,101,51,880,27,102,Brandon Rogers,247,Alcorn State,30,90,108,2010,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,150,5,CUSA,91,74,37,87,37,110,197,62,95,111,1396,11,115,Trent Rogers,247,Tulane,61,112,102,2012,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,24,2,MWC,96,85,44,86,41,113,199,36,55,64,806,56,85,Mareceo Rutledge,247,Nevada-Las Vegas,44,44,152,2009,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,36,3,MAC,59,83,41,99,42,116,215,39,53,32,749,12,87,Keshaun Saunders,247,Toledo,19,61,71,2020,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,34,14,MAC,123,81,48,105,33,98,203,52,71,54,1070,56,119,Eddie Spencer,247,Central Michigan,25,78,179,2008,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,24,10,MVC,91,99,84,154,15,56,210,34,55,108,824,52,118,Rudy Stradnieks,247,Southern Illinois,7,54,143,2019,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,29,28,Big South,139,106,106,216,0,1,217,35,67,91,986,67,142,Eric Stubbs,247,North Carolina-Asheville,22,70,206,2011,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,109,10,A-10,62,87,61,168,26,116,284,47,101,94,1298,27,132,Herb Tanner,247,Fordham,43,99,105,2010,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,173,3,Southern,166,82,32,70,50,141,211,33,52,119,1326,5,121,Donovan Theme-Love,247,Wofford,57,92,171,2020,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,42,9,Total,127,90,59,125,31,106,231,36,46,52,818,11,88,Trey Woodbury,247,Total,29,56,138,2020,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,142,12,Pac-10,57,93,73,147,20,58,205,40,65,64,1008,16,86,Jerime Anderson,246,UCLA,42,100,73,2010,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,16,6,A-10,93,94,62,145,32,88,233,26,37,56,956,61,98,Michael Binns,246,Fordham,28,45,154,2008,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,16,21,Big West,105,106,106,171,0,0,171,34,77,54,667,63,109,Dawson Carper,246,Hawaii,13,49,168,2020,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,23,5,Patriot,106,85,49,111,36,96,207,40,55,40,751,30,64,Kyle Chones,246,Colgate,19,43,136,2008,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,14,7,OVC,62,108,108,189,0,1,190,30,50,30,609,41,92,Harold Crow,246,Jacksonville State,11,38,103,2007,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,13,49,Total,163,105,105,249,0,4,253,36,101,73,964,50,180,Larry Dennis,246,Total,18,71,213,2018,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,29,22,MAC,89,100,95,155,5,25,180,41,58,56,833,80,124,Akiean Frederick,246,Kent State,26,42,169,2019,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,42,16,Big Ten,117,101,101,185,0,1,186,44,78,59,999,103,119,Brandon Hassell,246,Penn State,31,61,220,2008,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,33,40,Summit,140,83,65,143,18,87,230,62,89,58,1006,60,106,James Humphrey,246,Missouri-Kansas City,30,83,200,2009,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,13,17,Total,77,84,59,124,25,66,190,53,87,90,819,44,153,Avery Jukes,246,Total,14,31,121,2010,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,31,0,CAA,82,82,60,133,22,70,203,60,108,27,625,28,45,Kevon Moore,246,North Carolina-Wilmington,27,49,110,2009,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,14,24,MAAC,110,94,94,160,0,0,160,58,83,30,779,52,110,Guy Ngarndi,246,Manhattan,23,43,162,2007,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,117,3,Big West,94,95,79,211,16,51,262,40,66,58,1201,24,120,D.J. Posley,246,UC-Santa Barbara,78,96,118,2009,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,73,29,Total,168,91,88,199,3,9,208,61,104,77,981,78,150,Dragan Sekelja,246,Total,18,102,246,2014,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,49,9,WCC,109,85,77,146,8,34,180,68,80,31,702,41,79,Ben Sullivan,246,Portland,13,71,150,2007,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,149,1,MAAC,82,79,43,105,36,116,221,52,74,65,1099,13,124,Kealen Washington-Ives,246,Rider,24,81,95,2018,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,83,15,Horizon,73,90,68,145,22,76,221,44,71,64,1310,23,78,Breyhon Watson,246,Cleveland State,29,66,96,2008,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,109,2,Sun Belt,51,61,49,106,12,40,146,112,138,48,917,6,105,Trajan Wesley,246,Louisiana,33,66,57,2020,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111,15,78,NEC,167,101,101,203,0,2,205,44,98,59,1194,105,182,Herman Wrice,246,St. Francis (NY),35,78,272,2010,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112,46,2,Pac-12,56,86,23,51,63,175,226,10,17,95,985,29,78,Brett Boese,245,Washington State,14,32,85,2016,2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,119,11,CAA,123,84,50,111,34,82,193,43,62,60,1215,23,55,Jordan Carter,245,George Mason,49,76,146,2008,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,26,3,Ivy,75,91,79,174,12,60,234,51,71,90,853,43,69,Kirk Crecco,245,Dartmouth,20,49,118,2012,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,24,38,SWAC,93,92,92,202,0,2,204,61,97,58,706,45,138,Marquis Cunningham,245,Arkansas-Pine Bluff,27,64,138,2017,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,27,10,CUSA,124,80,73,172,7,28,200,78,128,62,833,70,126,Dave Diakite,245,Central Florida,31,70,194,2011,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,30,17,MAC,55,88,88,134,0,0,134,69,103,69,638,48,126,Cameron Downing,245,Buffalo,7,58,103,2013,2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,70,19,Sun Belt,117,69,39,103,30,91,194,77,116,42,915,12,85,Frederic Dure,245,Arkansas State,23,73,129,2016,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,29,5,SWAC,40,70,54,141,16,41,182,89,134,54,645,20,61,Tony Eackles,245,Alcorn State,22,77,60,2011,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,26,53,Southland,161,104,104,219,0,1,220,37,76,115,1132,94,138,O.J. Evans,245,Northwestern State,19,56,255,2013,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,35,5,A-Sun,53,83,25,63,58,155,218,21,28,55,685,23,80,Donovan Greer,245,NJIT,22,32,76,2019,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,7,22,Southern,67,96,96,183,0,0,183,53,93,45,676,60,114,Petey Hausley,245,Appalachian State,19,44,127,2012,2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,36,56,Big East,189,92,92,143,0,0,143,61,87,112,1446,112,215,Matt Heldt,245,Marquette,20,39,301,2019,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,51,4,Big Sky,96,88,80,173,8,42,215,61,90,32,836,34,69,Dan Henry,245,Weber State,29,70,130,2007,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,33,13,Big South,99,94,92,150,2,12,162,55,84,31,831,36,78,Michael Isler,245,Presbyterian,21,66,135,2020,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,33,40,Pac-10,168,96,78,160,18,53,213,35,78,111,1093,120,175,James Keefe,245,UCLA,28,64,288,2010,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127,36,11,Southern,81,85,42,98,43,118,216,32,44,53,973,43,84,Tyrell McDowell,245,Citadel,24,54,124,2009,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128,25,21,Total,103,87,87,180,0,3,183,71,130,101,1125,83,169,Mikhail McLean,245,Houston,21,58,186,2015,2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,189,2,CAA,90,78,75,187,3,24,211,86,128,43,1203,15,123,Dwan McMillan,245,Hofstra,53,110,105,2012,2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,60,2,Total,40,77,27,69,50,129,198,41,55,64,1056,6,52,Daron Populist,245,Total,16,62,46,2012,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131,34,19,OVC,80,92,67,139,25,95,234,36,55,59,819,35,57,Malik Riddle,245,Morehead State,22,42,115,2020,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132,139,4,SWAC,120,66,21,68,45,159,227,68,90,61,1603,19,152,Dontelius Ross,245,Jackson State,59,101,139,2020,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133,38,11,CUSA,94,89,53,108,36,118,226,31,48,46,695,32,44,Jaylen Sebree,245,Florida Atlantic,20,32,126,2020,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134,95,7,MEAC,92,79,58,149,21,81,230,66,91,24,748,22,62,Trevon Seymore,245,Coppin State,32,58,114,2016,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135,77,19,Sun Belt,96,97,80,153,17,64,217,34,73,60,933,51,94,KJ Simon,245,Troy,46,62,147,2020,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136,30,5,OVC,47,80,45,82,35,113,195,50,78,27,640,32,70,Nick Smith,245,Jacksonville State,23,33,79,2007,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
