,ast,blk,conf_abbr,drb,fg,fg2,fg2a,fg3,fg3a,fga,ft,fta,g,mp,orb,pf,player,pts,school_name,stl,tov,trb,year_max,year_min,NBA_age,NBA_ast_per_g,NBA_blk_per_g,NBA_drb_per_g,NBA_efg_pct,NBA_fg2_pct,NBA_fg2_per_g,NBA_fg2a_per_g,NBA_fg3_pct,NBA_fg3_per_g,NBA_fg3a_per_g,NBA_fg_pct,NBA_fg_per_g,NBA_fga_per_g,NBA_first_team,NBA_ft_pct,NBA_ft_per_g,NBA_fta_per_g,NBA_g,NBA_gs,NBA_lg_id,NBA_mp_per_g,NBA_orb_per_g,NBA_pf_per_g,NBA_pos,NBA_pts_per_g,NBA_stl_per_g,NBA_team_id,NBA_tov_per_g,NBA_trb_per_g
138,19,1,A-Sun,31,26,12,39,14,56,95,33,48,27,337,9,29,Mario Stramaglia,99,East Tennessee State,9,29,40,2013,2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139,20,2,Horizon,25,35,14,24,21,76,100,8,8,48,421,12,37,Dave Telander,99,Loyola (IL),19,13,37,2008,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,3,15,MEAC,58,39,39,102,0,0,102,21,41,33,454,43,99,LeAndre Thomas,99,Maryland-Eastern Shore,7,28,101,2019,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,4,3,AEC,31,38,38,68,0,1,69,23,32,25,349,31,31,Andre Vanterpool,99,Stony Brook,5,14,62,2007,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142,19,0,Total,25,33,16,30,17,50,80,16,20,38,335,7,37,Deirunas Visockas,99,Total,7,24,32,2012,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143,33,0,Total,31,36,17,46,19,53,99,8,8,36,326,4,32,Ben Vozzola,99,Total,9,31,35,2014,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,18,4,Big 12,57,38,26,46,12,39,85,11,26,36,470,26,51,Amaad Wainright,99,Kansas State,21,17,83,2018,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145,54,1,Southland,25,32,13,47,19,45,92,16,24,59,624,12,68,Bailey Walker,99,Northwestern State,22,67,37,2018,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,6,17,OVC,36,42,42,87,0,0,87,15,38,26,291,30,56,J.R. Weathers,99,Jacksonville State,6,21,66,2008,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,28,20,A-10,58,40,40,80,0,3,83,19,29,30,513,37,83,Courtney Williams,99,Charlotte,5,37,95,2007,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,8,11,Southland,40,38,38,90,0,0,90,23,36,25,303,27,61,T.J. Williams,99,Texas-San Antonio,8,22,67,2011,2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,17,2,A-10,25,37,20,59,17,66,125,8,12,28,385,15,46,Stephen Wood,99,Duquesne,13,38,40,2008,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,14,0,Big South,24,35,10,21,25,92,113,3,8,25,277,12,28,Dorian Albritton,98,Virginia Military Institute,5,17,36,2013,2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,38,9,Horizon,59,38,31,59,7,29,88,15,33,33,517,31,55,Sukhjot Bains,98,Green Bay,17,22,90,2018,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152,4,8,SWAC,42,39,39,79,0,0,79,20,28,41,290,13,63,Isaac Bassey,98,Arkansas-Pine Bluff,5,41,55,2020,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,49,1,Summit,35,32,20,34,12,43,77,22,27,29,583,7,37,Alex Bazzell,98,Missouri-Kansas City,10,21,42,2010,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154,7,3,Big Sky,35,35,10,23,25,93,116,3,6,43,377,13,27,Alonzo Brandon,98,Portland State,7,11,48,2011,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155,21,1,Southland,27,33,17,44,16,54,98,16,20,26,376,23,50,William Bullard,98,Texas A&M-Corpus Christi,10,28,50,2008,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156,87,7,MEAC,,35,35,79,0,5,84,28,55,26,,,,Damitrius Coleman,98,Bethune-Cookman,59,,86,2007,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157,14,1,Total,40,30,3,12,27,83,95,11,21,81,462,8,31,Taylor Dunn,98,Total,7,10,48,2014,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158,10,7,Big West,27,37,27,62,10,21,83,14,18,25,351,20,51,Ari Feldman,98,Cal State Northridge,10,11,47,2012,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,21,11,Ivy,31,35,29,83,6,16,99,22,35,22,362,7,37,Dan Friday,98,Brown,7,36,38,2020,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160,10,5,Southland,49,35,16,28,19,54,82,9,20,25,325,22,39,Octavious Green,98,Lamar,7,18,71,2014,2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161,11,6,CAA,29,31,9,31,22,75,106,14,18,80,523,20,59,Matt Grogan,98,Hofstra,10,24,49,2013,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,23,0,WCC,22,34,22,56,12,28,84,18,26,31,305,2,26,Xavier Hallinan,98,Portland,19,30,24,2019,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,22,0,MAC,25,30,9,30,21,61,91,17,24,44,311,7,22,Hayden Hoerdemann,98,Western Michigan,7,13,32,2014,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,25,5,SWAC,29,33,22,54,11,33,87,21,35,30,479,24,70,Tahrea Jackson,98,Alabama State,14,23,53,2007,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165,21,5,Total,45,39,39,78,0,2,80,20,44,64,486,29,54,Allen Jiles,98,Total,15,39,74,2014,2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,32,7,Total,37,33,27,57,6,26,83,26,36,56,387,20,47,Logan Johnson,98,Total,21,28,57,2020,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,22,1,WCC,27,34,20,43,14,42,85,16,33,24,303,16,30,Given Kalipinde,98,Loyola Marymount,13,16,43,2010,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,4,1,Big South,49,40,40,78,0,0,78,18,39,23,297,24,42,John Majors II,98,Presbyterian,5,25,73,2016,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169,39,0,Summit,16,32,11,25,21,60,85,13,20,29,506,6,41,Hunter McClinton,98,Oral Roberts,7,38,22,2011,2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,58,2,AEC,23,38,35,76,3,21,97,19,32,24,309,10,33,Jaquan McKennon,98,Maine,7,36,33,2017,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171,74,5,OVC,40,37,33,92,4,23,115,20,35,52,615,28,72,Jabs Newby,98,Eastern Kentucky,21,41,68,2012,2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172,31,1,Horizon,64,36,24,60,12,41,101,14,24,34,494,8,64,Thierno Niang,98,Milwaukee,22,45,72,2014,2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173,10,15,SEC,58,39,38,65,1,5,70,19,31,30,343,33,47,Olivier Nkamhoua,98,Tennessee,4,31,91,2020,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174,8,11,Total,57,40,40,87,0,0,87,18,29,47,442,39,65,Nelson Nweke,98,Total,6,22,96,2019,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175,19,6,Southern,62,34,26,61,8,39,100,22,41,33,547,43,72,Vonnie Patterson,98,East Tennessee State,19,18,105,2020,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176,117,18,Big Ten,80,31,17,54,14,51,105,22,40,67,932,17,96,Kevin Payton,98,Minnesota,40,103,97,2009,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177,29,22,MEAC,77,40,40,120,0,1,121,18,32,29,752,27,52,Emanuel Pellot,98,Florida A&M,6,40,104,2015,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178,24,2,CUSA,41,34,21,45,13,32,77,17,19,31,388,5,40,Antonio Ralat,98,Alabama-Birmingham,16,19,46,2020,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179,32,0,CAA,27,31,20,70,11,46,116,25,30,27,399,7,42,Terrell Rogers,98,Delaware,9,31,34,2013,2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180,10,15,Southland,44,37,30,71,7,29,100,17,30,28,310,22,46,Marcellas Ross,98,Northwestern State,13,26,66,2007,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181,20,5,Southland,42,35,10,38,25,83,121,3,9,48,421,16,45,Jeremiah Saunders,98,Southeastern Louisiana,19,30,58,2020,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182,6,18,Total,59,43,39,98,4,14,112,8,19,53,619,34,91,Nikola Scekic,98,Total,1,30,93,2019,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183,77,1,SEC,43,32,6,13,26,71,84,8,16,64,593,6,33,Brian Smith,98,Mississippi,27,35,49,2008,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184,22,17,NEC,77,38,38,92,0,1,93,22,43,71,677,51,114,Cole Walton,98,Sacred Heart,15,32,128,2017,2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,21,36,AEC,91,41,40,83,1,8,91,15,29,55,665,26,105,TreVaughn Wilkerson,98,Hartford,13,45,117,2017,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186,9,1,OVC,23,27,18,41,9,29,70,35,43,23,236,10,27,Marquel Willis,98,Morehead State,2,16,33,2015,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187,20,4,Ind,56,37,37,82,0,1,83,24,35,31,445,45,69,Danny Wilson,98,Longwood,6,24,101,2008,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188,5,38,ACC,72,28,28,66,0,0,66,41,67,85,593,56,91,Raphael Akpejiori,97,Miami (FL),10,22,128,2014,2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189,22,8,Horizon,63,37,28,58,9,35,93,14,30,33,534,37,73,Bobby Arthur-Williams,97,Milwaukee,12,39,100,2020,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190,20,1,Big South,28,33,32,64,1,5,69,30,48,39,317,15,30,Charles Ashford,97,Coastal Carolina,6,28,43,2013,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191,3,1,AEC,21,34,34,63,0,2,65,29,45,14,297,20,45,Solomon Bamiro,97,Stony Brook,13,17,41,2007,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192,11,4,MWC,64,36,29,60,7,15,75,18,41,40,545,43,73,Ivo Basor,97,San Jose State,6,29,107,2016,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
193,6,1,Pac-12,18,32,10,14,22,83,97,11,14,20,226,10,18,Raequan Battle,97,Washington,12,8,28,2020,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
194,12,20,Ind,68,35,35,79,0,0,79,27,57,51,586,30,101,Bjorn Bohley,97,Savannah State,15,45,98,2008,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195,18,4,Big 12,52,27,22,51,5,24,75,38,54,56,539,25,85,Austin Budke,97,Kansas State,12,23,77,2017,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
196,14,5,Big Sky,49,35,28,62,7,26,88,20,34,52,465,17,69,Josh Collins,97,North Dakota,9,24,66,2017,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
197,12,6,Mid-Cont,30,36,36,68,0,1,69,25,36,28,386,49,48,Blake Crawford,97,Missouri-Kansas City,11,10,79,2007,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198,16,8,A-Sun,37,29,10,27,19,58,85,20,25,35,394,17,43,Kjell de Graaf,97,NJIT,7,17,54,2020,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199,62,0,CUSA,49,33,22,62,11,36,98,20,30,30,533,5,61,Tashawn Desir,97,Florida International,31,56,54,2015,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200,16,0,Big West,13,35,12,36,23,60,96,4,7,26,291,2,20,Ajon Efferson,97,Cal State Northridge,4,16,15,2015,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201,18,49,Big West,60,38,35,74,3,15,89,18,40,55,538,38,124,Frankie Eteuati,97,Cal State Northridge,15,59,98,2012,2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202,6,22,Ivy,47,36,36,76,0,2,78,25,50,91,566,31,86,Cameron Gunter,97,Pennsylvania,10,38,78,2014,2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203,13,9,Total,34,30,30,57,0,15,72,37,60,32,404,16,53,Isaiah Hobbs,97,Total,15,34,50,2017,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204,38,0,MWC,33,23,13,29,10,17,46,41,55,44,383,7,47,Adam Hood,97,Air Force,12,34,40,2008,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,9,4,Pac-10,21,36,21,34,15,45,79,10,18,27,244,12,22,Emmanuel Igbinosa,97,Stanford,6,17,33,2010,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206,11,2,Patriot,29,40,32,66,8,26,92,9,17,33,345,16,29,Donya Jackson,97,Navy,6,26,45,2013,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207,8,6,Big Sky,36,36,36,70,0,1,71,25,40,30,304,20,40,Jaelyn Johnson-Coston,97,Weber State,12,27,56,2015,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208,10,30,Big 12,59,38,31,52,7,24,76,14,22,27,450,28,53,Kai Jones,97,Texas,14,23,87,2020,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209,6,3,Big Ten,22,35,19,40,16,60,100,11,13,38,284,21,41,Tevian Jones,97,Illinois,11,8,43,2020,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210,4,1,Sun Belt,50,39,39,82,0,0,82,19,33,35,319,14,43,Seydou Kone,97,Florida Atlantic,4,23,64,2008,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211,6,8,Big Sky,36,40,37,83,3,10,93,14,22,40,406,16,82,Dejan Kostur,97,Idaho State,8,33,52,2013,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212,11,13,Total,65,40,35,78,5,29,107,12,20,72,480,20,55,Anton Larsen,97,Old Dominion,12,24,85,2014,2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
213,33,6,NEC,58,29,26,63,3,15,78,36,51,48,359,11,32,Brandon Leftwich,97,Mount St. Mary's,17,37,69,2020,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
214,39,8,MAC,63,38,38,86,0,3,89,21,27,81,654,31,79,Vince Legarza,97,Miami (OH),15,34,94,2013,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
215,9,6,Southern,62,37,37,74,0,6,80,23,34,29,315,25,20,Abednego Lufile,97,East Tennessee State,7,19,87,2016,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
216,7,13,AAC,49,43,43,79,0,0,79,11,20,31,274,35,36,Nick Marshall,97,Memphis,7,13,84,2016,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
217,36,0,ACC,23,38,23,48,15,39,87,6,7,32,355,6,31,Nigel Munson,97,Virginia Tech,7,24,29,2007,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218,19,1,Horizon,32,34,24,51,10,50,101,19,34,31,404,21,41,Jalon Plummer,97,Youngstown State,11,23,53,2015,2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
219,5,11,CAA,26,32,32,68,0,0,68,33,68,34,346,35,64,Calvin Roland,97,Virginia Commonwealth,7,27,61,2007,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220,2,3,Big Sky,36,39,39,79,0,2,81,19,24,41,375,16,93,Ryan Salmonson,97,North Dakota,6,32,52,2015,2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
221,19,23,ACC,72,41,41,97,0,5,102,15,22,61,510,26,45,Brad Sheehan,97,Georgia Tech,14,22,98,2010,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
222,55,1,Patriot,40,24,12,53,12,28,81,37,45,30,502,4,35,Cory Sinning,97,Army,21,57,44,2007,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223,29,0,WCC,23,29,7,14,22,63,77,17,24,24,323,1,27,Peter Smith,97,San Francisco,7,13,24,2010,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224,9,0,Southland,30,30,19,50,11,40,90,26,38,28,452,27,53,Brandon Swaby,97,Incarnate Word,20,24,57,2020,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
225,15,9,NEC,32,41,40,79,1,13,92,14,29,34,400,21,44,Cameron Wilbon,97,Robert Morris,7,30,53,2020,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226,42,3,Southland,41,35,30,45,5,22,67,22,35,26,410,10,48,Skyler Williams,97,Lamar,26,32,51,2009,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227,3,3,SWAC,33,42,42,91,0,0,91,12,37,53,360,41,62,Kaleb Allison,96,Mississippi Valley State,7,33,74,2019,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
228,72,3,SEC,75,38,37,95,1,13,108,19,39,68,558,14,45,Twany Beckham,96,Total,31,62,89,2013,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
229,28,0,ACC,28,34,21,51,13,33,84,15,23,31,278,12,15,Parrish Brown,96,Maryland,13,20,40,2007,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
230,8,39,CUSA,53,42,42,82,0,1,83,12,26,30,353,46,79,Dimon Carrigan,96,Florida International,12,19,99,2020,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
231,33,1,Patriot,26,30,18,42,12,45,87,24,37,69,436,6,41,Kamali Chambers,96,Boston University,10,18,32,2019,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
232,14,10,Big West,86,39,36,81,3,8,89,15,19,28,617,48,56,Wes Dipprey,96,Cal Poly,25,25,134,2009,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
233,11,7,Total,36,41,41,85,0,0,85,14,34,49,438,38,73,Lewis Djonkam,96,Total,6,25,74,2020,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
234,13,2,NEC,37,34,11,21,23,76,97,5,11,24,344,12,31,Jon Doss,96,St. Francis (NY),7,11,49,2016,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
235,33,4,MEAC,26,29,22,57,7,30,87,31,44,29,305,8,42,Isiah Graves,96,Morgan State,19,29,34,2017,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
236,3,14,ACC,43,40,40,69,0,0,69,16,33,70,217,35,34,Brandon Huffman,96,North Carolina,2,15,78,2020,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
237,22,7,Southland,20,38,35,99,3,31,130,17,28,42,401,32,79,Roshun Jackson,96,Texas State,25,33,52,2010,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
238,74,2,MEAC,34,38,30,95,8,45,140,12,24,50,786,13,95,Jeffrey Kennings,96,Florida A&M,38,90,47,2012,2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
239,36,0,Southland,13,26,19,50,7,26,76,37,43,29,364,7,15,George Kiel,96,Texas State,6,31,20,2007,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
240,14,18,Horizon,68,34,34,77,0,0,77,28,39,50,517,49,81,Greg LeSage,96,Green Bay,17,30,117,2011,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
241,51,3,AEC,132,36,32,79,4,12,91,20,34,78,815,64,80,Tommy McDonnell,96,New Hampshire,32,50,196,2015,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
242,11,19,MWC,80,40,40,67,0,0,67,16,25,55,512,47,97,Andrew Moemeka,96,Wyoming,26,35,127,2018,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243,39,0,WAC,31,36,25,50,11,34,84,13,18,21,404,9,27,Malik Montoya,96,Seattle,28,23,40,2017,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
244,19,3,A-10,43,27,7,39,20,90,129,22,28,53,497,15,48,Kameron Murrell,96,George Mason,10,21,58,2017,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
245,11,9,A-Sun,52,36,35,68,1,8,76,23,43,30,460,40,76,Collins Okafor,96,Stetson,6,41,92,2007,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
246,15,0,Patriot,37,36,27,48,9,27,75,15,28,52,420,9,54,Alex Paquin,96,American,9,23,46,2017,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
247,8,9,Total,62,38,36,78,2,5,83,18,35,36,397,35,53,Jason Pimentel,96,Total,12,27,97,2015,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
248,29,0,Total,21,40,37,86,3,19,105,13,28,60,429,4,30,Keith Pinckney,96,Total,16,37,25,2018,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
249,3,12,SWAC,49,42,42,76,0,0,76,12,33,33,433,27,75,Keynan Pittman,96,Alcorn State,9,20,76,2016,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
250,4,23,MEAC,42,43,43,71,0,0,71,10,31,57,524,32,76,Koron Reed,96,Hampton,9,13,74,2012,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
251,14,1,MEAC,69,32,23,52,9,51,103,23,30,26,381,14,48,Spirit Ricks,96,Norfolk State,4,34,83,2020,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
252,1,55,Total,55,40,40,72,0,1,73,16,39,57,442,33,96,Legend Robertin,96,Total,3,28,88,2018,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
253,16,3,MAC,55,32,11,29,21,64,93,11,12,32,354,9,33,Jeremy Roscoe,96,Akron,8,15,64,2020,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254,13,6,WAC,66,37,30,75,7,23,98,15,25,51,486,18,66,Chad Ross,96,Utah Valley,14,33,84,2015,2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
255,5,5,SWAC,23,34,16,30,18,66,96,10,19,33,322,11,38,Troy Stancil,96,Jackson State,9,14,34,2016,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
256,30,1,Patriot,19,34,17,43,17,47,90,11,12,31,324,5,27,Josiah Strong,96,Navy,9,20,24,2019,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
257,9,0,Southland,25,34,27,51,7,16,67,21,27,24,244,2,21,Noah Thomasson,96,Houston Baptist,10,17,27,2020,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
258,18,2,MEAC,21,33,20,52,13,56,108,17,27,26,323,8,31,Shomari Triggs,96,Coppin State,15,25,29,2015,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
259,93,3,Ind,35,30,27,61,3,14,75,33,49,20,582,3,52,P.J. Turner,96,Texas-Rio Grande Valley,26,71,38,2009,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260,18,6,MVC,68,36,21,49,15,47,96,9,20,49,527,23,68,De'Avion Washington,96,Indiana State,21,21,91,2020,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
261,16,11,AAC,66,33,15,40,18,67,107,11,17,47,443,19,33,Geno Artison,95,Tulsa,12,13,85,2018,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
262,13,4,Pac-10,69,39,39,62,0,0,62,17,35,43,541,33,47,Bret Brielmaier,95,Arizona,8,12,102,2008,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263,14,0,MAAC,28,27,9,38,18,55,93,23,41,26,342,6,44,Doug Chappell,95,Fairfield,8,31,34,2015,2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
264,10,2,A-10,26,28,12,29,16,39,68,23,30,9,242,13,20,Jack Clark,95,La Salle,9,10,39,2019,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
265,30,0,OVC,25,33,25,57,8,22,79,21,31,10,225,9,23,Deang Deang,95,Eastern Illinois,17,16,34,2020,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
266,21,16,Ivy,29,32,31,59,1,3,62,30,41,17,351,8,52,Nathan Eads,95,Brown,9,29,37,2007,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
267,26,1,WAC,31,26,20,41,6,21,62,37,52,59,478,11,68,Jordan Finn,95,Nevada,12,42,42,2012,2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
268,7,21,Total,53,40,37,80,3,9,89,12,23,75,409,28,81,Josh Gomez,95,Total,11,28,81,2016,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
269,25,0,Horizon,28,36,30,86,6,25,111,17,40,32,382,18,32,Kris Harris,95,Illinois-Chicago,11,25,46,2010,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
270,25,0,AEC,30,35,32,74,3,19,93,22,32,29,358,6,34,PJ Henry,95,Hartford,16,22,36,2020,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
271,18,2,Patriot,22,32,1,8,31,85,93,0,0,59,366,7,40,Joe Hill,95,American,6,16,29,2012,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272,17,3,SEC,42,32,16,40,16,55,95,15,19,86,425,24,35,Jon Hood,95,Kentucky,13,13,66,2014,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
273,68,0,MAC,24,31,15,66,16,69,135,17,23,30,705,6,43,Steve Horton,95,Ball State,22,35,30,2007,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
274,39,20,MAAC,76,35,24,45,11,37,82,14,23,60,679,25,66,Thomas Huerter Jr.,95,Siena,13,37,101,2019,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275,36,7,SWAC,92,36,30,89,6,27,116,17,36,69,1127,60,126,Edwin Jarrow,95,Jackson State,33,52,152,2008,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
276,2,7,OVC,39,38,38,65,0,0,65,19,34,27,238,25,59,Gershom Jordan,95,Tennessee State,4,17,64,2009,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
277,12,17,Big East,106,34,34,60,0,0,60,27,57,31,617,63,87,Byron Joynes,95,Rutgers,15,39,169,2008,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
278,10,12,CAA,31,34,23,50,11,31,81,16,18,60,366,22,62,Tadas Kararinas,95,Drexel,3,16,53,2020,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
279,51,16,NEC,67,31,27,66,4,21,87,29,43,30,722,32,72,Barry Latham,95,Bryant,16,22,99,2011,2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
