,ast,blk,conf_abbr,drb,fg,fg2,fg2a,fg3,fg3a,fga,ft,fta,g,mp,orb,pf,player,pts,school_name,stl,tov,trb,year_max,year_min,NBA_age,NBA_ast_per_g,NBA_blk_per_g,NBA_drb_per_g,NBA_efg_pct,NBA_fg2_pct,NBA_fg2_per_g,NBA_fg2a_per_g,NBA_fg3_pct,NBA_fg3_per_g,NBA_fg3a_per_g,NBA_fg_pct,NBA_fg_per_g,NBA_fga_per_g,NBA_first_team,NBA_ft_pct,NBA_ft_per_g,NBA_fta_per_g,NBA_g,NBA_gs,NBA_lg_id,NBA_mp_per_g,NBA_orb_per_g,NBA_pf_per_g,NBA_pos,NBA_pts_per_g,NBA_stl_per_g,NBA_team_id,NBA_tov_per_g,NBA_trb_per_g
137,16,1,SWAC,15,13,9,32,4,10,42,6,10,23,222,1,16,Hamid Ford,36,Texas Southern,9,27,16,2009,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138,11,4,MAC,13,14,12,26,2,7,33,6,8,26,185,2,16,Nick Freer,36,Eastern Michigan,3,17,15,2007,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139,5,3,Big West,28,13,13,31,0,0,31,10,13,41,267,14,48,Beau Gibb,36,UC-Santa Barbara,3,17,42,2008,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,0,2,MAAC,11,10,4,10,6,14,24,10,17,25,107,3,12,Rokas Gricius,36,Canisius,2,3,14,2011,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,0,0,MWC,8,13,13,23,0,0,23,10,13,11,63,4,4,Roche Grootfaam,36,Utah State,1,3,12,2020,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142,3,5,MAC,25,12,11,22,1,7,29,11,19,23,136,9,20,Kevin Halmet,36,Central Michigan,2,6,34,2020,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143,6,5,Big South,34,16,16,33,0,1,34,4,12,36,171,11,21,Jeremy Harn,36,North Carolina-Asheville,8,5,45,2012,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,4,1,Horizon,13,13,4,7,9,34,41,1,2,26,187,5,6,Jackie Harris,36,Oakland,0,2,18,2020,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145,5,2,AEC,27,16,15,44,1,2,46,3,18,20,204,20,42,Sam Herrick,36,New Hampshire,2,9,47,2007,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,2,1,Sun Belt,11,15,15,37,0,0,37,6,13,15,124,8,13,Uriah Hethington,36,Middle Tennessee,7,3,19,2008,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,3,1,Horizon,17,12,6,11,6,26,37,6,6,21,158,8,17,Sam Hofman,36,Detroit Mercy,2,3,25,2020,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,9,2,AEC,27,11,6,21,5,17,38,9,15,14,141,4,27,Evan Horn,36,New Hampshire,5,15,31,2018,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,7,4,NEC,28,11,11,39,0,3,42,14,29,24,202,20,25,Alex Jackson,36,Quinnipiac,1,13,48,2012,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,2,4,MAC,7,12,12,26,0,0,26,12,22,25,124,10,18,Jeremiah Jackson,36,Northern Illinois,2,8,17,2012,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,0,4,WAC,11,15,15,27,0,2,29,6,13,13,74,5,14,Miroslav Jaksic,36,Grand Canyon,0,8,16,2015,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152,9,1,Sun Belt,3,10,2,10,8,18,28,8,10,23,79,0,8,Nathan Josephs,36,Texas State,4,5,3,2017,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,1,4,CUSA,10,17,17,23,0,2,25,2,2,18,99,10,21,Dardan Kapiti,36,Florida Atlantic,2,2,20,2020,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154,3,1,Total,10,13,12,23,1,5,28,9,14,19,105,8,15,Jakoby Kemp,36,Total,2,13,18,2020,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155,6,0,Pac-12,9,15,9,23,6,31,54,0,2,28,185,2,11,KJ Langston,36,Washington State,5,7,11,2018,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156,1,15,MAAC,16,17,17,30,0,0,30,2,9,60,223,26,43,Kevin Laue,36,Manhattan,1,7,42,2012,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157,56,0,Big Sky,62,10,9,33,1,5,38,15,34,72,585,7,58,Tyler Loose,36,Northern Colorado,25,28,69,2018,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158,1,3,Big 12,15,15,15,23,0,2,25,6,15,18,135,5,30,Kyle Marks,36,Nebraska,5,12,20,2007,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,2,3,CUSA,14,16,16,25,0,1,26,4,12,11,82,5,4,Ladarius Marshall,36,Southern Mississippi,2,4,19,2019,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160,6,7,Ind,56,15,15,37,0,1,38,6,19,25,237,15,35,Dobrivoje Mavrak,36,Southern Illinois-Edwardsville,2,14,71,2011,2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161,4,4,Big 12,16,11,4,6,7,20,26,7,9,17,134,5,14,Lat Mayen,36,Texas Christian,4,11,21,2019,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,2,0,SWAC,3,12,3,9,9,27,36,3,4,7,92,1,9,Michael Mayo,36,Mississippi Valley State,3,3,4,2010,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,6,4,NEC,33,12,6,17,6,22,39,6,8,23,260,2,16,Jordan McKoy,36,Merrimack,11,10,35,2020,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,2,8,Big Ten,29,12,12,34,0,0,34,12,22,12,111,10,19,Makhi Mitchell,36,Maryland,2,8,39,2020,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165,9,0,A-10,11,12,1,6,11,38,44,1,2,54,240,4,18,Adam Mitola,36,George Washington,2,13,15,2020,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,4,4,SEC,17,13,13,28,0,0,28,10,12,8,129,8,12,Marcus Monk,36,Arkansas,8,5,25,2009,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,7,0,Total,22,10,7,18,3,19,37,13,16,51,312,15,31,Thomas Montigel,36,Texas Christian,8,7,37,2014,2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,33,0,NEC,20,13,5,12,8,25,37,2,2,46,483,3,50,Dylan Moody,36,Fairleigh Dickinson,19,36,23,2013,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169,2,0,NEC,8,10,5,10,5,18,28,11,18,27,105,8,14,Robinson Odoch Opong,36,Long Island University,1,11,16,2012,2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,0,3,MEAC,17,15,15,25,0,0,25,6,15,21,119,20,21,Chidi Okoli,36,Norfolk State,2,15,37,2008,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171,2,1,AAC,18,16,14,32,2,9,41,2,5,17,101,16,16,T.J. Oliver,36,Tulane,0,9,34,2016,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172,1,0,Total,12,12,4,9,8,26,35,4,7,17,76,0,14,Tyler Ott,36,Total,3,5,12,2016,2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173,38,2,MEAC,26,14,11,51,3,15,66,5,12,77,484,12,60,Antoine Perry,36,Norfolk State,18,53,38,2010,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174,6,4,Patriot,15,14,14,21,0,2,23,8,16,15,135,8,24,River Reed,36,Loyola (MD),2,5,23,2018,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175,2,0,Ind,6,11,5,15,6,25,40,8,10,18,83,1,6,Marc Renelique,36,Chicago State,3,9,7,2008,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176,6,2,Sun Belt,12,10,5,11,5,17,28,11,17,10,81,5,6,P.J. Reyes,36,South Alabama,1,7,17,2011,2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177,20,2,Southland,21,12,11,32,1,9,41,11,16,25,213,8,16,Darius Richardson,36,Northwestern State,13,23,29,2009,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178,4,1,WAC,14,12,8,22,4,18,40,8,11,33,147,12,14,Eli Robison,36,Utah Valley,2,10,26,2015,2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179,12,1,Total,5,11,5,25,6,21,46,8,18,30,139,4,10,Van Rolle,36,Total,2,14,9,2018,2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180,17,1,AEC,16,10,5,19,5,24,43,11,15,35,161,3,22,Josh Rosario,36,Maryland-Baltimore County,8,18,19,2019,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181,1,0,Southern,12,10,8,14,2,10,24,14,18,33,91,2,5,Brady Schuck,36,Furman,1,4,14,2019,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182,2,0,Total,10,14,14,33,0,1,34,8,14,16,89,6,6,Yagizhan Selcuk,36,Total,0,3,16,2020,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183,17,1,Big Sky,21,15,15,30,0,0,30,6,10,35,204,7,28,George Sharp,36,Northern Arizona,9,11,28,2008,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184,5,19,GWC,42,12,12,26,0,0,26,12,25,20,376,24,45,Dan Stonkus,36,NJIT,11,15,66,2010,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,3,67,Total,53,13,13,38,0,0,38,10,32,60,490,38,74,Anthony Stover,36,UCLA,5,21,91,2012,2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186,8,0,WCC,1,13,4,8,9,36,44,1,3,24,149,2,13,Hunter Summy,36,San Diego,4,6,3,2018,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187,5,2,A-10,33,15,11,32,4,14,46,2,4,15,172,16,28,Almamy Thiero,36,Duquesne,1,12,49,2007,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188,10,0,Southern,9,13,7,21,6,18,39,4,7,35,142,3,15,Blake Thompson,36,Georgia Southern,7,14,12,2009,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189,27,2,Big South,14,13,3,10,10,32,42,0,2,8,192,3,22,Kendrick Thompson,36,Longwood,10,11,17,2017,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190,9,7,Big Ten,13,11,11,22,0,7,29,14,26,42,187,11,29,Riley Till,36,Iowa,10,8,24,2020,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191,15,0,MVC,11,12,6,13,6,19,32,6,13,19,217,5,19,Russell Trudeau,36,Indiana State,2,9,16,2007,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192,6,8,Pac-12,23,15,15,27,0,1,28,6,12,27,211,15,54,Warren Washington,36,Oregon State,0,7,38,2019,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
193,9,3,CUSA,20,7,3,20,4,13,33,18,25,23,196,7,27,Makani Whiteside,36,Texas-San Antonio,5,15,27,2020,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
194,0,7,Big South,9,16,16,23,0,1,24,4,6,13,77,8,4,Joe Williams,36,Charleston Southern,2,3,17,2013,2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195,5,0,MAAC,9,10,2,3,8,21,24,8,10,23,121,3,11,Paxton Wilson,36,Rider,3,4,12,2018,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
196,1,6,Big Sky,9,14,13,24,1,6,30,7,14,16,138,6,13,Trey Wood,36,Portland State,1,3,15,2020,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
197,3,4,WCC,11,13,12,19,1,2,21,9,15,19,85,7,14,Pavel Zakharov,36,Gonzaga,2,7,18,2020,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198,11,3,AAC,35,11,10,39,1,2,41,12,22,34,309,24,48,Bul Ajang,35,Tulane,3,19,59,2019,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199,22,1,MAC,41,12,9,18,3,13,31,8,13,31,361,15,25,Ali Ali,35,Akron,11,25,56,2020,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200,1,0,SWAC,1,11,2,10,9,34,44,4,5,18,86,0,5,Malik Amos,35,Prairie View,2,4,1,2017,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201,11,0,Big Sky,13,10,2,11,8,29,40,7,9,23,158,4,9,Vaughn Autry,35,Montana,6,7,17,2011,2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202,50,0,MWC,39,12,12,37,0,7,44,11,23,71,414,4,19,Jack Bentz,35,Wyoming,11,16,43,2015,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203,5,8,Big South,34,15,15,36,0,0,36,5,16,38,184,25,24,Sam Berlin,35,High Point,2,10,59,2019,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204,0,2,CUSA,20,14,9,17,5,8,25,2,3,13,142,8,16,Richard Bivens,35,Florida International,1,8,28,2017,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,1,0,CUSA,3,11,6,9,5,28,37,8,10,24,90,2,10,Brett Bowling,35,Marshall,1,4,5,2016,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206,3,1,CAA,8,12,3,8,9,26,34,2,6,18,124,0,9,Tim Burns,35,George Mason,1,10,8,2007,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207,8,0,SWAC,4,12,5,11,7,20,31,4,4,16,107,5,14,Marcel Burton,35,Southern,2,9,9,2019,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208,6,3,MEAC,14,12,12,21,0,0,21,11,20,20,121,10,15,Nyzaiah Chambers,35,Norfolk State,1,7,24,2020,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209,11,1,MAC,10,13,5,6,8,30,36,1,4,17,141,0,17,Kindon Crowder,35,Ball State,5,8,10,2014,2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210,25,2,NEC,15,8,4,15,4,13,28,15,19,26,221,5,33,T.J. Czecki,35,Wagner,24,31,20,2007,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211,2,0,AAC,12,10,8,16,2,14,30,13,17,18,123,6,18,Jeremiah Davenport,35,Cincinnati,6,11,18,2020,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212,10,0,SWAC,9,13,8,16,5,29,45,4,4,26,190,5,28,Anthony Davis Jr.,35,Arkansas-Pine Bluff,7,15,14,2020,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
213,5,1,Southland,22,13,6,18,7,32,50,2,12,37,161,16,18,Jeremy Dewalt,35,Texas-Arlington,3,7,38,2009,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
214,2,2,Big Sky,7,14,11,43,3,15,58,4,7,17,125,1,11,Ivan Dorsey,35,Eastern Washington,2,13,8,2013,2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
215,35,2,MEAC,26,10,7,14,3,8,22,12,20,25,257,5,35,Darrion Eastmon,35,South Carolina State,10,32,31,2014,2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
216,23,0,AEC,19,9,8,31,1,14,45,16,28,23,252,6,23,Daquon Ervin,35,Maryland-Baltimore County,8,14,25,2017,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
217,2,7,AAC,20,10,10,23,0,0,23,15,28,21,124,11,24,Simon Falokun,35,Tulsa,2,15,31,2019,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218,4,2,NEC,20,13,13,20,0,0,20,9,13,12,129,10,37,Ja'Mier Fletcher,35,Wagner,3,10,30,2020,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
219,1,0,MVC,14,13,13,29,0,0,29,9,18,33,185,12,38,Manny Gakou,35,Creighton,2,14,26,2007,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220,9,0,Big Sky,15,12,6,14,6,25,39,5,9,12,109,1,8,Austin Galuppo,35,Weber State,3,11,16,2020,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
221,4,4,MAC,24,8,4,12,4,15,27,15,19,20,144,8,12,Bik Gill,35,Ball State,4,16,32,2016,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
222,2,4,SWAC,25,15,15,33,0,1,34,5,21,27,144,14,16,Kevin Granger,35,Texas Southern,3,5,39,2020,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223,20,8,Horizon,41,11,11,47,0,3,50,13,29,55,434,26,54,Josh Humphrey,35,Green Bay,9,23,67,2015,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224,28,1,Patriot,32,13,7,24,6,18,42,3,6,26,376,5,43,Marshall Jackson,35,Army,13,23,37,2007,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
225,5,1,WAC,8,14,11,15,3,19,34,4,8,15,92,5,8,Berrick JeanLouis,35,New Mexico State,1,6,13,2019,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226,6,3,Southern,10,15,15,35,0,3,38,5,8,11,103,17,11,Stan Johnson,35,Western Carolina,4,11,27,2007,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227,7,3,Sun Belt,13,10,4,17,6,20,37,9,12,33,131,3,10,Courtney Julien,35,Texas State,4,5,16,2017,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
228,2,2,Big Ten,17,15,13,15,2,15,30,3,5,16,81,4,17,Nikola Kecman,35,Ohio State,1,2,21,2010,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
229,12,0,Sun Belt,2,10,2,4,8,13,17,7,12,22,68,0,4,Kevin Kerley,35,Appalachian State,3,5,2,2019,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
230,7,0,Southern,15,11,11,13,0,3,16,13,13,36,96,7,17,Zach Korkowski,35,Wofford,3,9,22,2016,2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
231,8,0,NEC,8,11,4,16,7,25,41,6,10,24,164,2,11,Louis Larizza,35,Fairleigh Dickinson,4,9,10,2012,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
232,7,4,NEC,29,12,11,26,1,7,33,10,18,12,157,14,21,Chaylyn Martin,35,Sacred Heart,6,16,43,2020,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
233,7,0,AEC,3,13,4,6,9,20,26,0,0,10,54,1,2,Ryan Martin,35,Maine,3,3,4,2009,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
234,14,0,Big Sky,6,14,7,17,7,17,34,0,0,19,146,3,8,Michael Meadows,35,Eastern Washington,10,1,9,2020,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
235,5,16,WAC,27,15,15,51,0,2,53,5,9,23,284,16,41,Brandon Mims,35,Louisiana Tech,5,20,43,2008,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
236,4,3,Horizon,11,10,3,12,7,20,32,8,11,16,120,4,8,Shae Mitchell,35,Milwaukee,2,6,15,2020,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
237,6,0,MVC,19,13,8,15,5,20,35,4,6,19,145,9,15,Brice Nengsu,35,Creighton,1,8,28,2007,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
238,3,0,WAC,11,13,8,23,5,27,50,4,8,9,117,1,7,Kenzo Nudo,35,Grand Canyon,2,10,12,2017,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
239,3,22,Total,39,11,11,30,0,0,30,13,27,41,246,23,57,Brian Okam,35,Total,4,15,62,2013,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
240,10,1,Big South,14,13,6,11,7,17,28,2,2,20,72,4,9,Nick Parker,35,Campbell,2,4,18,2018,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
241,22,0,Southland,2,12,10,20,2,8,28,9,20,19,158,2,15,Corwin Ragland,35,Stephen F. Austin,10,26,4,2007,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
242,2,1,Summit,9,15,14,20,1,3,23,4,8,14,84,11,7,Brandon Ray,35,IUPUI,7,2,20,2008,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243,3,14,MEAC,28,12,12,22,0,1,23,11,22,22,157,9,33,Liwayne Richardson,35,Howard,0,11,37,2020,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
244,11,3,AAC,12,11,6,9,5,12,21,8,14,31,136,4,20,Mike Robbins,35,Temple,4,5,16,2017,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
245,9,0,SEC,7,12,7,13,5,17,30,6,7,20,115,3,8,Ignas Sargiunas,35,Georgia,3,10,10,2019,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
246,46,0,CUSA,38,11,1,7,10,29,36,3,11,97,554,10,59,Nate Schwarze,35,Rice,29,28,48,2012,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
247,9,0,CUSA,14,13,4,13,9,26,39,0,1,26,133,6,11,Therren Shelton-Szmidt,35,Middle Tennessee,6,10,20,2018,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
248,16,1,CUSA,10,10,2,8,8,22,30,7,7,23,145,0,14,Corey Speight,35,Texas-El Paso,4,16,10,2008,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
249,18,2,Big Sky,8,13,12,35,1,8,43,8,15,20,191,9,24,Austin Swift,35,Montana,9,19,17,2007,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
250,2,11,NEC,20,17,17,43,0,0,43,1,6,25,202,28,29,Ike Udanoh,35,Long Island University,8,14,48,2009,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
251,2,13,Southland,22,13,13,36,0,1,37,9,19,34,246,11,30,Ted Wang,35,Texas A&M-Corpus Christi,0,12,33,2013,2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
252,1,6,MVC,15,11,8,36,3,10,46,10,14,23,155,9,26,Harry Whitt,35,Southern Illinois,3,8,24,2012,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
253,1,9,OVC,19,15,14,19,1,1,20,4,8,21,89,9,8,A.J. Wilson,35,Murray State,0,8,28,2010,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254,9,3,AEC,17,13,6,17,7,28,45,2,2,30,300,16,21,Joel Wincowski,35,Maryland-Baltimore County,8,6,33,2017,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
255,6,12,NEC,33,13,12,29,1,11,40,8,19,19,285,13,32,Chris Winters,35,Central Connecticut State,3,8,46,2007,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
256,36,1,Southland,18,4,3,21,1,21,42,26,38,67,362,5,30,Zach Young,35,Nicholls State,8,30,23,2018,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
257,36,0,CUSA,17,11,8,24,3,22,46,9,10,30,282,3,39,Trevan Abraham,34,Rice,7,16,20,2011,2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
258,24,1,Big Ten,30,13,10,15,3,11,26,5,8,50,260,11,20,Dru Anthrop,34,Purdue,18,16,41,2013,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
259,10,0,WCC,13,13,9,15,4,22,37,4,11,31,115,7,8,Phillip Bach,34,Santa Clara,5,11,20,2012,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260,3,5,Southern,19,13,13,22,0,0,22,8,25,17,129,13,20,Drew Baker,34,Chattanooga,6,13,32,2012,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
261,9,3,AEC,18,16,16,30,0,0,30,2,5,24,201,19,42,Nate Basalyga,34,Maryland-Baltimore County,3,9,37,2013,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
262,4,5,NEC,25,15,15,30,0,0,30,4,9,30,251,14,38,Ingo Beaudet,34,Central Connecticut State,2,8,39,2007,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263,8,4,SWAC,20,14,14,31,0,1,32,6,11,19,115,11,24,Matthew Bell,34,Texas Southern,0,17,31,2007,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
264,2,0,Big East,10,13,13,32,0,0,32,8,22,21,140,12,28,Kenny Belton,34,Cincinnati,2,12,22,2008,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
265,5,0,Total,12,11,4,9,7,22,31,5,11,54,155,2,21,Pat Branin,34,College of Charleston,1,6,14,2015,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
266,17,0,MVC,8,8,3,17,5,18,35,13,19,24,187,2,27,Harris Brown,34,Evansville,3,12,10,2016,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
267,6,7,Big Sky,28,12,9,27,3,11,38,7,15,22,186,16,16,Rocky Brown,34,Eastern Washington,8,12,44,2012,2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
268,2,2,Pac-10,13,14,14,28,0,1,29,6,13,32,234,20,32,Matei Daian,34,Stanford,1,9,33,2010,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
269,3,0,SWAC,22,13,11,31,2,4,35,6,18,22,186,9,31,Rodrigo DaSilva,34,Texas Southern,7,13,31,2009,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
270,1,5,Total,31,11,11,27,0,0,27,12,17,38,178,7,27,Ismaila Dauda,34,Total,1,15,38,2016,2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
271,9,0,OVC,9,12,12,21,0,1,22,10,19,20,164,4,19,Chris Deanes,34,Jacksonville State,3,12,13,2013,2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272,6,1,Big South,10,13,13,24,0,6,30,8,20,16,190,2,26,Jamal Dixon,34,Radford,3,13,12,2007,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
273,3,2,OVC,15,13,9,17,4,13,30,4,9,11,95,3,15,Pavle Djurisic,34,Austin Peay,1,9,18,2020,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
274,1,2,MEAC,15,14,14,25,0,3,28,6,10,18,156,8,22,Dante' Drummer,34,Norfolk State,4,8,23,2007,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275,2,5,Patriot,24,15,15,29,0,0,29,4,6,21,181,12,21,Ryan Ebner,34,Bucknell,3,7,36,2009,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
276,2,0,Big West,13,12,2,7,10,27,34,0,0,11,75,0,7,Royal Edwards,34,Pacific,0,4,13,2010,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
277,24,0,SWAC,18,10,9,27,1,17,44,13,18,21,163,4,21,Thaddeus Fauntleroy,34,Mississippi Valley State,11,20,22,2014,2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
