,ast,blk,conf_abbr,drb,fg,fg2,fg2a,fg3,fg3a,fga,ft,fta,g,mp,orb,pf,player,pts,school_name,stl,tov,trb,year_max,year_min,NBA_age,NBA_ast_per_g,NBA_blk_per_g,NBA_drb_per_g,NBA_efg_pct,NBA_fg2_pct,NBA_fg2_per_g,NBA_fg2a_per_g,NBA_fg3_pct,NBA_fg3_per_g,NBA_fg3a_per_g,NBA_fg_pct,NBA_fg_per_g,NBA_fga_per_g,NBA_first_team,NBA_ft_pct,NBA_ft_per_g,NBA_fta_per_g,NBA_g,NBA_gs,NBA_lg_id,NBA_mp_per_g,NBA_orb_per_g,NBA_pf_per_g,NBA_pos,NBA_pts_per_g,NBA_stl_per_g,NBA_team_id,NBA_tov_per_g,NBA_trb_per_g
10,18,54,Big 12,93,49,49,87,0,0,87,35,66,56,524,42,90,Anthony Allen,133,Oklahoma State,4,56,135,2016,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,29,0,Pac-12,46,45,14,37,31,106,143,12,17,33,604,4,36,Greg Allen,133,Southern California,11,23,50,2013,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,46,3,Ivy,81,52,43,103,9,29,132,20,38,35,551,37,66,Justin Armstrong,133,Columbia,21,51,118,2008,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,32,1,Horizon,30,46,22,56,24,68,124,17,23,31,578,8,54,John Balwigaire,133,Wright State,23,21,38,2012,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,13,10,GWC,73,45,43,96,2,10,106,41,61,33,547,27,77,Derek Benter,133,North Dakota,10,45,100,2011,2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,30,3,Big 12,70,47,31,60,16,51,111,23,28,32,563,8,46,Drake Beranek,133,Nebraska,19,32,78,2011,2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,53,5,Total,58,43,12,27,31,112,139,16,29,86,932,26,71,Taylor Brown,133,Utah Valley,26,30,84,2014,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,5,26,Big South,46,54,54,95,0,0,95,25,37,43,381,31,61,Santoine Butler,133,Gardner-Webb,5,20,77,2012,2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,42,16,Big South,44,51,40,71,11,41,112,20,33,26,370,16,48,Jesus Carralero,133,Campbell,8,44,60,2020,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,19,12,A-10,47,56,56,126,0,2,128,21,34,29,472,29,90,Antwon Coleman,133,Charlotte,16,42,76,2007,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,24,2,CUSA,53,46,36,64,10,31,95,31,51,16,344,15,27,Isaiah Crawford,133,Louisiana Tech,22,19,68,2020,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,56,2,SEC,63,43,16,48,27,75,123,20,28,74,918,31,70,Tyson Cunningham,133,Mississippi State,32,51,94,2014,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,47,3,CUSA,54,44,14,34,30,82,116,15,17,32,708,4,78,Erik Czumbel,133,Texas-San Antonio,15,40,58,2020,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,11,14,MAC,86,49,49,102,0,1,103,35,69,54,479,43,86,Ante Dzepina,133,Northern Illinois,11,32,129,2010,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,8,12,Patriot,74,49,48,89,1,5,94,34,50,48,376,38,50,Cayne Edwards,133,Army,15,21,112,2019,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,12,2,Southland,27,44,11,35,33,76,111,12,18,27,421,8,33,Rafael Farley,133,Abilene Christian,4,18,35,2014,2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,20,29,Patriot,88,54,40,85,14,51,136,11,22,74,563,35,81,Dylan Haines,133,Boston University,8,44,123,2017,2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,17,7,GWC,44,46,33,71,13,50,121,28,41,30,408,13,34,James Harper,133,Houston Baptist,16,35,57,2013,2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,23,4,Big West,42,47,24,49,23,78,127,16,21,31,543,12,43,Brendan Harrick,133,Cal State Northridge,6,27,54,2020,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,7,11,MWC,67,49,49,106,0,0,106,35,73,30,509,35,81,Femi Ibikunle,133,Texas Christian,8,62,102,2007,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,40,3,Big 12,47,44,12,35,32,95,130,13,18,31,670,6,57,Tre Jackson,133,Iowa State,26,37,53,2020,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,44,0,OVC,28,50,32,87,18,43,130,15,19,42,460,8,55,Oscar Kao,133,Southeast Missouri State,18,39,36,2020,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,9,28,OVC,71,57,57,85,0,0,85,19,38,46,383,39,68,Malik London,133,Tennessee-Martin,7,24,110,2017,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,42,6,Big Sky,57,45,31,93,14,42,135,29,43,67,686,25,66,Jonathan Malloy,133,Total,20,69,82,2010,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,99,5,Horizon,65,37,31,93,6,40,133,53,69,60,674,14,73,Jay Parker,133,Illinois-Chicago,33,73,79,2015,2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,14,5,MEAC,58,51,45,105,6,19,124,25,39,52,546,43,35,Terrence Parkes,133,Delaware State,8,31,101,2009,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,10,8,Patriot,65,62,62,111,0,0,111,9,11,56,542,30,66,Ed Porter,133,Lehigh,4,30,95,2020,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,36,1,SWAC,33,43,33,82,10,22,104,37,57,44,405,5,54,Cordarius Samples,133,Mississippi Valley State,14,50,38,2014,2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,25,1,OVC,41,43,9,16,34,98,114,13,14,28,618,5,19,Eman Sertovic,133,Tennessee-Martin,14,18,46,2020,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,44,3,MAC,35,42,23,50,19,66,116,30,45,59,610,2,61,Kramer Soderberg,133,Miami (OH),16,40,37,2010,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,44,0,Southern,47,45,25,54,20,78,132,23,38,30,615,7,60,Vytautus Valiulis,133,Citadel,27,37,54,2007,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,18,21,Southland,39,50,39,106,11,29,135,22,43,29,359,52,75,Antwon Williams,133,Texas State,12,24,91,2007,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,6,15,Total,73,47,44,82,3,14,96,36,49,42,432,24,73,Darien Williams,133,Total,13,28,97,2018,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,36,7,CUSA,38,42,39,88,3,24,112,46,68,33,505,26,26,Javien Williams,133,Alabama-Birmingham,11,26,64,2017,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,125,2,MAC,55,48,39,88,9,44,132,27,47,65,918,10,101,Carmelo Betancourt,132,Akron,38,109,65,2014,2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,57,2,MWC,52,42,22,40,20,77,117,28,35,32,557,4,36,Rayj Dennis,132,Boise State,13,30,56,2020,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,14,0,SWAC,58,48,25,63,23,74,137,13,23,56,432,31,66,Jonathon Dixon,132,Prairie View,18,33,89,2008,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,75,7,A-Sun,92,41,34,92,7,21,113,43,77,54,880,44,79,Evin Graham,132,Jacksonville,36,70,136,2013,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,13,14,Total,74,56,56,119,0,0,119,20,37,78,454,37,98,Cole Harrison,132,Total,3,36,111,2018,2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,98,5,WCC,65,41,28,83,13,62,145,37,58,52,785,8,88,Maleke Haynes,132,Pacific,24,71,73,2017,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,5,40,ACC,111,56,56,119,0,0,119,20,56,64,605,42,102,Shane Henry,132,Virginia Tech,14,34,153,2016,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,36,0,Sun Belt,133,47,35,80,12,52,132,26,35,64,747,45,88,Isaac Hippolyte,132,Coastal Carolina,14,56,178,2020,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,4,8,Big Sky,42,49,49,88,0,0,88,34,54,33,486,41,79,Brayden Holker,132,Southern Utah,7,24,83,2017,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,30,2,MVC,28,42,7,18,35,98,116,13,18,61,473,9,41,Brandon Holtz,132,Illinois State,13,23,37,2009,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,43,0,NEC,32,42,18,56,24,93,149,24,34,32,542,8,31,Dagur Jonsson,132,St. Francis (NY),7,38,40,2016,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,35,10,MAC,70,55,55,112,0,1,113,22,35,56,627,27,109,Bristan Kelley,132,Northern Illinois,11,42,97,2008,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,9,16,Total,62,55,53,120,2,9,129,20,36,36,557,40,48,Nicholas Kratholm,132,Total,8,23,102,2020,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,25,27,Horizon,78,59,59,129,0,0,129,14,17,86,792,35,129,Fletcher Larson,132,Youngstown State,7,32,113,2015,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,11,3,NEC,47,43,15,26,28,89,115,18,30,29,495,29,43,Esa Maki-Tulokas,132,Long Island University,10,14,76,2007,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,18,9,Big East,61,51,48,100,3,12,112,27,52,47,492,19,66,Stephane Manga,132,Seton Hall,13,45,80,2015,2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,107,1,Total,46,37,11,45,26,74,119,32,36,48,858,6,47,Jonny Marlin,132,Total,27,52,52,2014,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,36,4,ACC,60,44,15,36,29,98,134,15,25,55,706,19,76,Ervins Meznieks,132,Boston College,21,32,79,2019,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,7,1,NEC,54,31,31,91,0,3,94,70,118,38,494,53,79,Paska Morkeliunas,132,Long Island University,9,32,107,2008,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,26,4,Sun Belt,61,45,18,34,27,90,124,15,32,53,521,30,59,Matt O'Boyle,132,Appalachian State,9,23,91,2017,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,10,5,MEAC,42,52,42,76,10,46,122,18,41,30,343,23,31,Jordan Preaster,132,Bethune-Cookman,22,32,65,2020,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,16,4,Big West,38,45,33,71,12,38,109,30,44,29,378,18,43,Chris Rhymes,132,Cal State Fullerton,12,25,56,2009,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,13,26,Total,66,52,52,107,0,0,107,28,54,86,628,38,89,A.J. Rogers,132,Total,22,39,104,2013,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,25,15,Ivy,71,43,32,61,11,36,97,35,49,70,484,43,85,Jarrod Simmons,132,Pennsylvania,6,32,114,2020,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,30,3,Sun Belt,81,50,33,66,17,66,132,15,21,29,465,27,45,Tahj Small,132,Troy,12,24,108,2020,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,77,0,MAC,52,51,51,98,0,5,103,30,63,32,759,22,74,Darion Spottsville,132,Eastern Michigan,35,63,74,2020,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,83,0,Big Sky,64,41,10,43,31,93,136,19,28,58,873,6,68,Jared Stigall,132,Sacramento State,24,46,70,2010,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,37,0,SWAC,31,48,48,107,0,8,115,36,59,24,421,7,49,Darius Tomlin,132,Mississippi Valley State,21,57,38,2013,2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,7,18,SWAC,56,52,52,87,0,0,87,28,60,51,514,41,83,Michael Webb,132,Prairie View,8,27,97,2011,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,35,1,AEC,34,54,52,116,2,16,132,22,40,55,617,33,68,Charles White,132,Hartford,19,42,67,2012,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,25,6,OVC,48,40,13,23,27,67,90,25,30,31,510,15,63,Alec Woodard,132,Austin Peay,17,17,63,2020,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,22,9,CAA,85,48,41,83,7,28,111,28,48,91,762,36,118,Jack Anton,131,Elon,6,21,121,2018,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,6,11,Total,56,48,35,73,13,42,115,22,40,31,425,28,28,Daryl Arnold,131,Total,9,35,84,2010,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,37,25,WAC,189,40,40,123,0,1,124,51,79,63,1573,104,172,Matt Ballard,131,San Jose State,21,33,293,2012,2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,39,2,MAAC,64,42,33,91,9,41,132,38,47,28,606,20,59,Brandon Brock,131,Saint Peter's,24,57,84,2007,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,42,0,Southland,14,45,20,68,25,67,135,16,21,24,411,9,49,Laquan Butler,131,Southeastern Louisiana,15,62,23,2020,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,28,3,WCC,22,45,19,44,26,88,132,15,25,77,556,7,47,Julian Clarke,131,Santa Clara,9,25,29,2014,2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,0,24,Ind,39,51,51,79,0,0,79,29,55,12,277,17,47,Cam-Ron Clay,131,Chicago State,3,18,56,2007,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,21,4,OVC,37,44,34,94,10,36,130,33,53,29,499,48,42,Terrance Coleman,131,Tennessee-Martin,12,31,85,2010,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,2,4,NEC,30,39,27,78,12,36,114,41,53,42,375,10,48,Gary Cox,131,Monmouth,10,43,40,2013,2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,39,1,WAC,44,45,30,71,15,60,131,26,28,54,458,7,35,E.J. Farris,131,Utah State,12,42,51,2012,2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,13,51,Total,106,51,51,89,0,0,89,29,50,61,651,63,100,Shaquillo Fritz,131,Total,9,38,169,2020,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,9,0,SWAC,33,60,60,131,0,0,131,11,25,26,383,34,51,Amos Given,131,Mississippi Valley State,15,34,67,2017,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,13,28,Big 12,102,46,46,94,0,10,104,39,61,68,614,54,85,Royce Hamm Jr.,131,Texas,7,64,156,2020,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,40,1,Patriot,27,50,32,63,18,68,131,13,18,27,531,4,23,Marcus Harley,131,Lafayette,13,24,31,2007,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,7,9,Big West,65,51,51,88,0,0,88,29,42,55,529,34,72,Dominik Heinzl,131,Cal State Fullerton,14,31,99,2019,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,12,2,SWAC,52,46,35,105,11,48,153,28,39,43,517,16,57,Roman Higgins,131,Grambling,14,60,68,2013,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,69,4,AAC,49,45,32,78,13,55,133,28,40,31,634,4,42,Isaiah Hill,131,Tulsa,31,58,53,2020,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,14,0,Big West,44,43,10,33,33,79,112,12,21,42,529,15,52,Charles Jim-George,131,UC-Riverside,21,9,59,2008,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,6,27,Total,86,50,50,77,0,0,77,31,75,72,495,43,100,Link Kabadyundi,131,Total,9,35,129,2018,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,18,4,Total,65,50,35,68,15,67,135,16,28,47,579,30,47,Dani Koljanin,131,Total,7,17,95,2019,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,4,52,Patriot,86,51,51,103,0,0,103,29,65,98,657,62,129,Marek Koltun,131,Lafayette,5,54,148,2010,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,68,4,Southland,44,44,40,99,4,20,119,39,57,26,671,13,70,Richie Lewis,131,Nicholls State,45,76,57,2015,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,47,9,SWAC,57,47,27,62,20,62,124,17,33,79,1021,25,81,Jesse Love,131,Jackson State,19,29,82,2019,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,15,5,MWC,60,45,29,60,16,41,101,25,36,57,401,38,60,Dane Norman,131,Air Force,3,29,98,2018,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,26,4,MEAC,61,49,41,104,8,31,135,25,53,31,557,25,57,Jamal Norman,131,Savannah State,28,45,86,2015,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,23,2,OVC,43,42,15,21,27,71,92,20,26,61,514,21,25,Tate Pierson,131,Belmont,5,16,64,2020,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,37,7,Total,45,48,30,54,18,55,109,17,30,51,532,14,55,B.J. Porter,131,Total,7,33,59,2011,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,8,4,WCC,18,43,4,8,39,117,125,6,12,31,338,3,46,Jon Reed,131,Pepperdine,9,11,21,2008,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,15,24,MAAC,93,43,14,31,29,90,121,16,20,44,589,17,68,Andrija Ristanovic,131,Iona,12,28,110,2020,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,5,39,A-Sun,49,50,43,63,7,27,90,24,38,30,377,22,53,Dakota Rivers,131,Florida Gulf Coast,3,23,71,2020,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,7,25,Big Sky,39,51,51,85,0,1,86,29,47,29,419,59,72,Davon Roberts,131,Sacramento State,19,16,98,2007,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,29,9,A-10,82,52,49,76,3,9,85,24,37,50,696,49,76,Kellon Taylor,131,Duquesne,21,35,131,2019,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,25,7,NEC,38,45,25,53,20,61,114,21,29,49,540,8,62,Alex Watson,131,Sacred Heart,19,39,46,2020,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,8,0,Total,22,42,5,18,37,106,124,10,16,48,443,4,43,Lorenzen Wright Jr.,131,Total,10,23,26,2018,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,22,2,Southland,50,45,27,63,18,57,120,23,28,30,435,18,51,Jovan Zelenbaba,131,Northwestern State,14,33,68,2020,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,20,48,Total,71,46,46,120,0,0,120,38,70,79,690,50,92,Nikko Acosta,130,Total,13,47,121,2013,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111,38,4,Total,86,46,29,59,17,56,115,21,32,49,603,34,78,Jack Ballantyne,130,Total,8,44,120,2020,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112,19,59,Southern,137,55,55,129,0,0,129,20,38,96,713,70,93,Frank Ben-Eze,130,Davidson,17,48,207,2012,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,19,52,Big Ten,102,44,33,74,11,42,116,31,50,54,426,35,44,Marcus Bingham,130,Michigan State,7,18,137,2020,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,24,3,Pac-12,62,42,10,31,32,88,119,14,20,31,564,11,21,Jaxon Brenchley,130,Utah,17,8,73,2020,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,13,10,SEC,48,54,54,107,0,0,107,22,35,71,448,32,75,Brian Bridgewater,130,Louisiana State,15,28,80,2017,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,38,2,Ivy,85,47,29,65,18,42,107,18,33,46,677,10,56,Jason Briggs,130,Princeton,21,38,95,2009,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,17,6,NEC,64,57,53,94,4,12,106,12,26,22,402,41,45,Lance Brown,130,Quinnipiac,12,24,105,2011,2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,4,11,SEC,51,49,22,36,27,79,115,5,18,31,408,20,34,Devan Cambridge,130,Auburn,12,22,71,2020,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,14,6,CAA,52,43,38,79,5,14,93,39,70,23,418,37,64,Brandon Cartwright,130,Georgia State,15,29,89,2007,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,17,7,Big West,82,46,46,92,0,1,93,38,63,60,700,55,126,David Chavarria,130,UC-Riverside,8,47,137,2012,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,13,14,Total,70,53,53,94,0,0,94,24,44,53,541,48,104,Levi Cook,130,Total,5,45,118,2020,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,33,1,MAC,48,47,29,71,18,71,142,18,27,28,413,20,26,Solomon Farris,130,Eastern Michigan,24,49,68,2009,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,10,4,MVC,61,42,8,21,34,90,111,12,15,31,501,7,40,Harwin Francois,130,Southern Illinois,14,15,68,2020,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,3,9,CUSA,27,43,26,50,17,45,95,27,33,21,216,11,34,Angel Garcia,130,Memphis,4,13,38,2011,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,12,1,Ind,14,39,14,31,25,62,93,27,43,32,228,11,26,Robert Hayes,130,Cal State Bakersfield,8,15,25,2012,2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,22,36,Big East,69,53,52,112,1,5,117,23,30,75,740,59,112,Tomas Jasiulionis,130,St. John's (NY),5,40,128,2009,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127,25,0,Southern,36,43,18,37,25,72,109,19,23,30,463,6,37,Jadee Jones,130,Furman,11,20,42,2007,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128,11,6,MEAC,37,42,36,79,6,41,120,40,65,32,389,34,47,Jahvari Josiah,130,Coppin State,16,41,71,2015,2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,86,0,Big Ten,40,37,16,53,21,68,121,35,42,25,647,5,41,Ben Luber,130,Penn State,21,51,45,2007,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,68,2,AEC,39,39,22,48,17,49,97,35,46,28,750,20,54,Brian Macon,130,Boston University,20,35,59,2007,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131,22,5,Southland,43,40,28,64,12,54,118,38,51,21,364,28,46,Reggie Mathis,130,Lamar,24,23,71,2010,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132,8,15,AAC,32,46,46,90,0,0,90,38,61,26,371,43,48,Eugene McCrory,130,Central Florida,5,13,75,2014,2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133,20,3,Ivy,37,53,34,85,19,64,149,5,9,27,560,15,47,Jason Meyer,130,Dartmouth,14,27,52,2007,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134,12,14,Sun Belt,82,59,59,97,0,0,97,12,24,56,742,59,125,Abray Milson,130,Louisiana,27,45,141,2008,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135,8,13,Total,55,47,47,88,0,2,90,36,64,58,497,46,69,Andrew Ott,130,Total,12,31,106,2010,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136,13,5,Pac-12,26,49,39,59,10,28,87,22,40,28,309,9,48,Addison Patterson,130,Oregon,11,29,35,2020,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137,47,0,MEAC,33,35,23,76,12,41,117,48,69,29,602,7,57,Quinston Reggins,130,Coppin State,19,48,40,2010,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
