,ast,blk,conf_abbr,drb,fg,fg2,fg2a,fg3,fg3a,fga,ft,fta,g,mp,orb,pf,player,pts,school_name,stl,tov,trb,year_max,year_min,NBA_age,NBA_ast_per_g,NBA_blk_per_g,NBA_drb_per_g,NBA_efg_pct,NBA_fg2_pct,NBA_fg2_per_g,NBA_fg2a_per_g,NBA_fg3_pct,NBA_fg3_per_g,NBA_fg3a_per_g,NBA_fg_pct,NBA_fg_per_g,NBA_fga_per_g,NBA_first_team,NBA_ft_pct,NBA_ft_per_g,NBA_fta_per_g,NBA_g,NBA_gs,NBA_lg_id,NBA_mp_per_g,NBA_orb_per_g,NBA_pf_per_g,NBA_pos,NBA_pts_per_g,NBA_stl_per_g,NBA_team_id,NBA_tov_per_g,NBA_trb_per_g
135,129,11,Big Ten,162,172,96,212,76,232,444,46,65,98,1747,27,74,Eli Brooks,466,Michigan,48,68,189,2020,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136,225,20,Southland,215,180,178,313,2,5,318,104,196,117,2800,77,320,Kellan Carter,466,Nicholls State,206,138,292,2011,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137,68,32,Big Ten,148,167,136,270,31,74,344,101,142,34,1047,61,87,Warren Carter,466,Illinois,24,90,209,2007,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138,58,7,CAA,169,170,125,300,45,124,424,81,123,79,1304,98,73,Trevor Deloach,466,North Carolina-Wilmington,51,87,267,2012,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139,73,10,Total,164,171,124,284,47,164,448,77,118,60,1301,80,118,Andy Genao,466,Total,49,102,244,2009,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,88,15,SEC,104,157,140,293,17,64,357,135,212,33,1048,48,97,Archie Goodwin,466,Kentucky,36,101,152,2013,2013,,1.2,0.2,1.5,.455,.484,2.0,4.0,.236,0.3,1.2,.429,2.2,5.2,PHO,.700,1.6,2.3,165,15,NBA,14.5,0.5,1.2,,6.3,0.4,,1.2,2.0
141,23,22,ACC,207,154,70,125,84,259,384,74,102,65,1297,69,99,Nate Laszewski,466,Notre Dame,14,37,276,2020,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142,54,18,Big 12,213,145,72,151,73,210,361,103,136,116,1410,69,150,Tyler Neal,466,Oklahoma,30,86,282,2014,2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143,36,59,NEC,196,188,188,344,0,0,344,90,191,110,1509,140,208,Michael Orock,466,Wagner,35,110,336,2010,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,40,47,Total,225,163,120,235,43,141,376,97,154,62,1438,130,126,Malik Osborne,466,Total,38,77,355,2020,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145,24,12,Sun Belt,87,155,26,87,129,377,464,27,38,92,1040,24,93,Hayward Register,466,Louisiana,26,25,111,2016,2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,79,16,Big South,181,161,78,165,83,256,421,61,82,76,1443,28,86,Jamaal Robateau,466,Gardner-Webb,62,73,209,2018,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,44,6,SEC,100,148,64,123,84,235,358,86,112,31,911,39,52,Jaden Shackelford,466,Alabama,17,45,139,2020,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,34,6,CUSA,111,158,67,137,91,237,374,59,84,52,1170,38,83,Elmo Stephen,466,Florida International,16,43,149,2017,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,35,70,AEC,237,162,82,169,80,223,392,62,88,58,1276,30,80,Caleb Stewart,466,Binghamton,31,61,267,2019,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,58,34,MWC,285,167,160,319,7,30,349,125,155,98,1532,144,249,Kim Tillie,466,Utah,45,102,429,2010,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,54,35,MAC,203,175,158,326,17,70,396,99,159,65,1303,108,131,Rodell Wigginton,466,Buffalo,44,91,311,2016,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152,59,9,Big Sky,205,171,111,237,60,152,389,63,93,56,1275,56,73,Duro Bjegovic,465,Sacramento State,21,94,261,2011,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,100,55,MEAC,220,163,153,328,10,43,371,129,179,67,1479,93,170,Preston Bungei,465,Norfolk State,43,121,313,2018,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154,152,22,Ivy,176,150,77,157,73,204,361,92,123,96,1703,72,138,Mack Darrow,465,Princeton,31,61,248,2013,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155,57,39,A-10,140,164,122,215,42,116,331,95,120,34,919,48,106,Justin Doellman,465,Xavier,30,56,188,2007,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156,36,18,Horizon,206,167,152,302,15,50,352,116,145,64,1132,83,151,Vance Johnson,465,Milwaukee,19,75,289,2019,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157,122,22,AAC,287,166,94,204,72,207,411,61,89,89,1865,90,199,J.P. Moorman,465,Temple,55,65,377,2020,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158,22,9,A-10,72,153,113,231,40,114,345,119,155,31,845,35,83,Javonte Perkins,465,Saint Louis,24,36,107,2020,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,103,29,CUSA,286,163,84,172,79,233,405,60,95,94,2076,105,155,Erin Straughn,465,East Carolina,68,118,391,2012,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160,157,34,SWAC,158,173,137,322,36,129,451,83,118,84,1591,39,137,Rashaan Surles,465,Total,67,124,197,2017,2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161,160,0,Patriot,139,131,83,230,48,119,349,155,201,34,1279,22,92,Torey Thomas,465,Holy Cross,95,135,161,2007,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,120,31,Big East,261,171,138,292,33,114,406,89,150,121,1864,138,207,Juan Anderson,464,Marquette,92,131,399,2015,2012,,2.0,0.4,3.3,.524,.525,1.6,3.1,.348,0.6,1.8,.460,2.2,4.8,GSW,.600,0.2,0.4,13,6,NBA,20.9,0.7,2.3,,5.3,1.0,,1.2,4.0
163,97,4,Horizon,135,194,186,336,8,44,380,68,114,72,1692,85,134,Sebastian Douglas,464,Cleveland State,67,134,220,2014,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,63,2,MEAC,69,157,50,152,107,328,480,43,66,108,1626,35,169,Antonio Gillespie,464,Morgan State,41,47,104,2019,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165,91,9,MAC,123,155,86,185,69,232,417,85,111,32,1125,18,71,Justin Ingram,464,Toledo,67,72,141,2007,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,75,44,Total,164,144,122,256,22,90,346,154,219,95,1434,76,107,Theo Johnson,464,Total,24,98,240,2015,2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,156,21,Southland,174,154,126,278,28,80,358,128,209,101,1643,64,268,Dominic Knight,464,Northwestern State,55,152,238,2011,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,129,3,Total,101,161,83,199,78,222,421,64,96,136,1664,24,145,Jordin Mayes,464,Arizona,64,97,125,2014,2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169,31,39,MAC,163,165,140,243,25,69,312,109,149,33,1122,46,97,Nathan Peavy,464,Miami (OH),24,61,209,2007,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,48,15,CAA,87,152,86,184,66,155,339,94,117,35,925,71,78,Jesse Pellot-Rosa,464,Virginia Commonwealth,39,55,158,2007,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171,42,9,Total,119,161,66,138,95,278,416,47,62,104,1383,41,107,Marco Porcher Jimenez,464,Total,30,57,160,2015,2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172,141,11,Patriot,232,152,52,133,100,273,406,60,96,121,1974,54,204,Zach Rufer,464,Lafayette,103,86,286,2016,2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173,159,16,Big West,244,157,114,242,43,128,370,107,164,117,2222,26,320,Jamal Smith,464,Total,67,164,270,2020,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174,49,2,MEAC,98,160,73,199,87,270,469,57,74,60,1372,19,94,Tre' Thomas,464,Coppin State,14,71,117,2018,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175,144,4,Big 12,154,162,122,263,40,119,382,99,144,63,1678,57,144,Charlie Burgess,463,Texas Tech,43,113,211,2008,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176,50,5,Big Sky,101,172,115,217,57,196,413,62,110,70,1307,76,136,Jackson Carbajal,463,Sacramento State,39,81,177,2013,2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177,112,8,MVC,126,150,86,175,64,196,371,99,127,126,2564,33,184,Kerwin Dunham,463,Northern Iowa,44,68,159,2011,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178,28,10,Total,84,152,82,209,70,226,435,89,111,71,1149,26,114,Kain Harris,463,Total,15,65,110,2019,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179,131,8,Big Sky,81,152,90,212,62,207,419,97,134,51,1068,18,93,Carlos Hines,463,Northern Arizona,46,112,99,2019,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180,115,11,SWAC,140,161,67,204,94,351,555,47,91,111,1991,64,189,Desmond Jackson,463,Alabama A&M,98,131,204,2011,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181,42,51,Total,249,170,102,207,68,212,419,55,87,112,1828,98,250,A.J. John,463,Total,33,85,347,2019,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182,87,19,Total,154,155,101,207,54,155,362,99,128,50,1226,69,100,Tyson Jolly,463,Total,26,80,223,2020,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183,45,12,SEC,108,151,68,187,83,229,416,78,104,39,970,36,62,Jamal Jones,463,Total,28,55,144,2014,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184,100,29,SEC,191,164,104,214,60,194,408,75,111,59,1643,103,128,Justin Minaya,463,South Carolina,37,64,294,2020,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,33,32,Sun Belt,347,163,163,311,0,1,312,137,192,93,2051,202,233,Afam Nweke,463,Louisiana-Monroe,40,98,549,2009,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186,29,23,SEC,159,171,143,281,28,84,365,93,128,34,926,86,108,Naz Reid,463,Louisiana State,25,85,245,2019,2019,,1.2,0.7,3.0,.477,.466,2.3,4.9,.330,1.1,3.2,.412,3.3,8.1,MIN,.698,1.2,1.8,30,11,NBA,16.5,1.1,2.8,,9.0,0.6,,0.7,4.1
187,99,14,WCC,198,179,150,294,29,106,400,76,114,65,1498,86,192,Jade' Smith,463,Pepperdine,82,97,284,2020,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188,39,243,ACC,301,180,180,309,0,0,309,102,214,129,2200,165,318,BeeJay Anya,462,North Carolina State,28,112,466,2017,2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189,32,99,Total,283,193,193,398,0,0,398,76,125,123,1858,165,314,Taylor Bessick,462,Total,44,99,448,2017,2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190,84,16,Total,214,152,64,134,88,244,378,70,102,134,1800,53,178,Avery Dingman,462,Creighton,30,75,267,2015,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191,41,29,NEC,205,169,116,231,53,173,404,71,109,103,1488,81,231,Kevin Douglas,462,St. Francis (NY),44,97,286,2015,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192,20,78,Big 12,244,179,179,283,0,0,283,104,180,90,1239,148,157,Chinemelu Elonu,462,Texas A&M,16,100,392,2009,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
193,83,94,Total,240,186,178,334,8,24,358,82,158,114,1245,114,193,Justin Glenn,462,Total,53,126,465,2012,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
194,99,3,Sun Belt,219,136,31,94,105,325,419,85,117,65,1614,80,84,Brandon Harris,462,Western Kentucky,45,77,299,2014,2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195,66,5,MWC,96,136,52,116,84,236,352,106,130,59,1218,21,97,Greg Hill,462,Texas Christian,45,64,117,2011,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
196,98,2,SEC,97,164,106,287,58,206,493,76,97,115,1531,27,144,Avery Johnson,462,Total,49,66,124,2019,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
197,78,6,Southland,60,158,64,129,94,237,366,52,69,65,809,16,110,Jared Johnson,462,Stephen F. Austin,30,70,76,2016,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198,7,77,Total,206,170,163,292,7,20,312,115,145,94,1112,85,137,Peter Jurkin,462,Total,30,81,291,2018,2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199,131,0,MAC,93,164,110,215,54,158,373,80,96,64,1201,41,105,Mekhi Lairy,462,Miami (OH),41,77,134,2020,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200,105,16,Summit,144,150,58,135,92,216,351,70,93,75,1831,45,149,Thomas Neff,462,Denver,44,79,189,2018,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201,40,63,Total,162,188,180,355,8,33,388,78,127,84,1163,98,186,Scott Plaisance,462,Total,45,90,260,2019,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202,72,6,Total,113,153,61,130,92,258,388,64,98,82,1341,21,159,Jonathan Sanks,462,Total,22,53,134,2019,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203,48,77,Total,180,171,169,334,2,16,350,118,197,94,1281,64,259,Carson Shanks,462,Total,7,124,244,2018,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204,26,20,CAA,155,170,90,164,80,238,402,42,60,121,1325,89,150,Dylan Sherwood,462,North Carolina-Wilmington,35,49,244,2016,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,152,4,MAAC,58,138,38,96,100,302,398,86,110,62,1544,19,157,Samir Stewart,462,Manhattan,61,111,77,2020,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206,50,120,CAA,383,198,189,298,9,32,330,57,100,125,2283,245,250,Dennis Tunstall,462,Towson,78,63,628,2020,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207,103,13,Total,168,167,123,251,44,138,389,84,113,71,1409,48,159,Jordan Usher,462,Total,40,103,216,2020,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208,59,11,MEAC,284,182,181,325,1,6,331,97,156,60,1512,172,151,Antonio Williams,462,Coppin State,27,84,456,2012,2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209,278,14,CAA,120,156,128,260,28,116,376,122,177,63,1799,38,161,C.C. Williams,462,Towson,86,143,158,2008,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210,79,2,Total,99,138,57,148,81,199,347,105,143,76,1291,17,136,Maurice Wiltz,462,Total,36,77,116,2015,2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211,39,40,Total,224,184,184,363,0,0,363,93,217,68,1181,134,161,Freddy Asprilla,461,Total,28,100,358,2013,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212,106,5,Big East,117,173,110,215,63,185,400,52,85,74,1407,49,102,Keith Benjamin,461,Pittsburgh,43,80,166,2008,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
213,76,1,Big South,57,158,102,217,56,166,383,89,111,33,979,12,67,Tommy Bruner,461,South Carolina Upstate,30,81,69,2020,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
214,162,2,MAAC,176,142,54,143,88,242,385,89,123,104,2001,60,162,T.J. Curry,461,Marist,61,109,236,2015,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
215,149,24,Horizon,157,142,81,142,61,180,322,116,155,92,2077,43,156,Kendall Griffin,461,Wright State,73,122,200,2015,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
216,60,54,Pac-10,136,193,192,360,1,3,363,74,98,31,896,61,70,Spencer Hawes,461,Washington,16,78,197,2007,2007,,1.9,1.0,4.2,.490,.482,3.1,6.3,.350,0.5,1.5,.457,3.6,7.8,SAC,.716,1.0,1.4,684,368,NBA,22.7,1.4,2.5,,8.7,0.4,,1.4,5.7
217,217,3,ACC,118,135,88,200,47,124,324,144,162,39,1322,19,46,Tyus Jones,461,Duke,59,76,137,2015,2015,,3.6,0.1,1.3,.487,.472,1.6,3.3,.345,0.6,1.6,.431,2.1,4.9,MIN,.803,0.7,0.9,312,40,NBA,18.0,0.2,1.0,,5.6,1.0,,0.7,1.5
218,74,24,Southern,210,160,104,197,56,186,383,85,116,121,1754,79,168,Cory Kilby,461,Mercer,27,84,289,2019,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
219,30,11,WCC,143,173,172,353,1,5,358,114,166,28,912,72,56,Matthew Knight,461,Loyola Marymount,31,40,215,2007,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220,65,7,Ivy,161,146,40,76,106,304,380,63,77,54,1563,38,138,Kyle Koncz,461,Princeton,46,61,199,2008,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
221,186,4,WAC,157,151,73,183,78,209,392,81,110,69,1459,14,116,Ben Nakwaasah,461,Utah Valley,44,113,171,2019,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
222,113,12,Ivy,147,168,122,250,46,158,408,79,107,98,1699,65,154,Robby Pride,461,Dartmouth,75,120,212,2010,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223,152,15,Total,157,178,141,302,37,155,457,68,121,120,1759,55,169,Desmond Ridenour,461,Total,96,109,212,2018,2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224,32,4,Big South,126,188,182,319,6,17,336,79,106,30,845,82,86,Moses Sonko,461,Coastal Carolina,43,63,208,2007,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
225,55,8,AEC,130,171,159,304,12,51,355,107,159,31,971,34,117,Bo Taylor,461,Hartford,51,76,164,2007,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226,77,6,Southland,108,149,108,210,41,117,327,121,155,24,859,60,75,Stefan Blaszczynski,460,Nicholls State,31,74,168,2007,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227,184,2,ACC,91,158,122,250,36,101,351,108,138,32,1003,28,67,Javaris Crittenton,460,Georgia Tech,65,124,119,2007,2007,,1.8,0.1,1.7,.454,.466,1.9,4.1,.231,0.1,0.5,.442,2.0,4.6,LAL,.638,1.1,1.7,113,10,NBA,16.4,0.7,1.3,,5.3,0.5,,1.2,2.4
228,120,4,MAAC,144,170,130,243,40,118,361,80,115,62,1298,57,136,Kiefer Douse,460,Canisius,42,85,201,2017,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
229,123,23,Total,214,173,107,203,66,206,409,48,68,83,1387,52,158,Aleksandar Dozic,460,Total,29,103,266,2019,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
230,25,69,Total,136,176,165,326,11,36,362,97,139,98,985,105,192,Ryan Edwards,460,Total,12,73,241,2018,2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
231,36,52,Big East,276,173,172,351,1,1,352,113,176,119,1922,170,280,Krys Faber,460,DePaul,41,100,446,2012,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
232,72,5,Big East,75,138,39,64,99,250,314,85,102,30,1027,10,67,Colin Falls,460,Notre Dame,32,42,85,2007,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
233,32,7,Total,79,141,112,246,29,113,359,149,196,47,883,13,60,Sam Finley,460,Total,27,64,92,2016,2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
234,123,28,Southland,202,142,89,186,53,129,315,123,164,66,1613,87,208,Stephen Franklin,460,Texas-San Antonio,74,108,289,2012,2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
235,179,12,MEAC,107,159,152,318,7,34,352,135,217,62,1559,38,127,Terel Hall,460,Savannah State,96,138,145,2015,2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
236,245,6,A-Sun,128,178,170,410,8,38,448,96,147,65,1914,31,127,Brad Haugabrook,460,North Florida,35,164,159,2011,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
237,229,30,A-10,157,178,150,354,28,87,441,76,122,93,1966,76,216,Sermaj Inge,460,Temple,98,152,233,2009,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
238,62,14,OVC,105,154,97,215,57,155,370,95,120,26,817,32,60,Trenton Marshall,460,Jacksonville State,44,52,137,2010,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
239,43,41,OVC,129,172,152,258,20,71,329,96,125,82,904,68,170,Mack Mercer,460,Belmont,19,66,197,2018,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
240,47,63,Total,162,142,138,291,4,35,326,172,242,91,1474,123,187,Patrick Onwenu,460,Total,37,114,285,2016,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
241,76,7,AEC,112,148,38,97,110,308,405,54,81,55,1440,20,142,Antonio Rizzuto,460,Albany (NY),48,58,132,2020,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
242,110,25,Sun Belt,163,145,100,203,45,115,318,125,168,52,1588,62,155,Adam Tanner,460,Denver,30,98,225,2008,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243,135,68,A-10,293,164,108,190,56,198,388,76,160,132,2696,101,314,Deion Taylor,460,Richmond,84,99,394,2016,2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
244,42,28,MEAC,118,165,88,198,77,205,403,53,80,73,1244,73,133,Nicholas Wilson,460,North Carolina A&T,61,100,191,2009,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
245,80,47,Total,203,162,111,276,51,172,448,85,125,87,1689,117,206,Adam Young,460,Total,50,83,320,2013,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
246,63,56,Horizon,163,157,148,267,9,32,299,136,223,66,1514,93,165,Ryan Allen,459,Milwaukee,71,105,256,2012,2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
247,77,2,Patriot,113,155,52,166,103,273,439,46,68,122,1485,17,154,John Azzinaro,459,Bucknell,42,70,130,2017,2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
248,69,10,Total,124,160,108,235,52,150,385,87,121,81,1147,40,110,Cavon Baker,459,Total,52,95,164,2017,2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
249,56,16,Horizon,118,163,103,209,60,178,387,73,93,65,1232,37,109,Donel Cathcart III,459,Youngstown State,25,70,155,2020,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
250,127,21,WAC,235,162,112,232,50,164,396,85,142,107,2125,76,213,Emmanuel Chibuogwu,459,Seattle,49,112,311,2017,2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
251,55,29,Big South,273,153,132,263,21,67,330,132,207,93,1786,123,191,Jordan Cintron,459,Longwood,90,102,396,2020,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
252,59,9,Total,137,159,84,195,75,270,465,66,107,65,1500,28,111,Curtis Diamond,459,Georgia Southern,39,69,165,2015,2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
253,73,4,CUSA,105,144,16,41,128,289,330,43,61,112,1837,17,168,DJ Draper,459,North Texas,58,49,122,2020,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254,44,6,NEC,69,152,36,82,116,313,395,39,47,62,1175,17,91,Luke Granato,459,Sacred Heart,18,52,86,2008,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
255,120,23,Total,269,165,154,342,11,36,378,118,173,129,2454,81,199,Allante Holston,459,Total,67,127,350,2019,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
256,259,6,Southern,121,145,95,214,50,170,384,119,163,65,1673,73,167,Frankie Johnson,459,Citadel,106,135,194,2018,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
257,130,16,CUSA,216,165,159,357,6,45,402,123,218,62,1620,96,183,Jayce Johnson,459,Middle Tennessee,56,139,312,2020,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
258,150,0,A-10,130,153,53,128,100,279,407,53,63,115,1646,13,140,Nelson Kaputo,459,St. Bonaventure,67,93,143,2019,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
259,54,36,MAC,210,183,169,353,14,52,405,79,122,53,1241,108,136,Chris Knight,459,Bowling Green State,34,99,318,2009,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260,74,29,Sun Belt,156,172,151,283,21,52,335,94,146,46,1075,55,148,Nikola Maric,459,Little Rock,11,128,211,2020,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
261,226,6,Big Ten,196,159,121,281,38,135,416,103,137,130,2910,28,254,Benny Parker,459,Nebraska,137,134,224,2016,2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
262,95,41,Horizon,133,160,113,232,47,146,378,92,128,63,1533,46,125,Tracy Robinson,459,Loyola (IL),41,114,179,2008,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263,233,2,WAC,122,197,188,477,9,68,545,56,83,62,1583,28,94,Rob Shaw,459,Chicago State,63,163,150,2019,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
264,155,24,CUSA,192,179,177,368,2,6,374,99,140,56,1360,94,164,Anthony Vanhook,459,Charlotte,55,82,286,2017,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
265,65,5,WAC,132,187,180,363,7,27,390,78,113,58,1347,86,115,DaShawn Wright,459,San Jose State,68,95,218,2009,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
266,52,29,Big West,185,170,149,295,21,58,353,97,136,110,1684,135,195,Mitch Brewe,458,UC-Santa Barbara,43,61,320,2016,2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
267,19,10,A-Sun,101,151,26,60,125,273,333,31,39,47,971,15,83,Darius Dawkins,458,Jacksonville,15,27,116,2017,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
268,111,3,Big Sky,93,152,93,228,59,210,438,95,128,48,1085,23,87,Adris DeLeon,458,Eastern Washington,43,91,116,2009,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
269,67,6,Total,143,159,71,156,88,243,399,52,78,73,1429,18,105,Matt Derenbecker,458,Total,30,65,161,2014,2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
270,73,174,A-10,326,177,164,293,13,47,340,91,149,65,1719,150,144,Tony Gaffney,458,Massachusetts,100,80,476,2009,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
