,ast,blk,conf_abbr,drb,fg,fg2,fg2a,fg3,fg3a,fga,ft,fta,g,mp,orb,pf,player,pts,school_name,stl,tov,trb,year_max,year_min
57,1,0,MAAC,5,4,4,7,0,1,8,1,2,10,33,0,10,Mousse Diop,9,Siena,1,2,5,2007,2007
58,2,1,Patriot,8,3,1,2,2,3,5,1,2,6,24,0,3,Jan Dornik,9,Loyola (MD),0,3,8,2019,2019
59,2,1,Summit,2,2,2,6,0,2,8,5,8,15,39,0,6,Otis Dortch,9,Western Illinois,2,3,2,2019,2018
60,2,0,AEC,0,3,2,9,1,6,15,2,5,6,29,1,1,Andrew Dotson,9,New Hampshire,1,1,1,2016,2016
61,0,0,MWC,0,3,1,1,2,4,5,1,2,8,15,0,1,Aaron Douglass,9,San Diego State,0,1,0,2013,2012
62,1,1,WCC,12,3,3,9,0,3,12,3,4,13,79,7,7,Adam Drexler,9,Loyola Marymount,2,4,19,2013,2013
63,1,2,MAC,2,1,1,5,0,0,5,7,12,14,48,3,7,Ben Eke Kazee,9,Miami (OH),1,3,5,2017,2017
64,2,0,MWC,7,3,3,10,0,2,12,3,5,33,50,2,12,Saj El-Amin,9,Air Force,1,2,9,2010,2007
65,0,0,Big 12,9,4,4,10,0,0,10,1,4,15,43,3,8,Tyler Ellerman,9,Iowa State,0,1,12,2014,2013
66,0,2,MEAC,6,3,1,4,2,5,9,1,1,10,57,1,10,Daniel Feliciano,9,Bethune-Cookman,0,4,7,2009,2009
67,7,3,SWAC,9,2,1,5,1,5,10,4,5,22,90,0,10,Anfernee Felton,9,Jackson State,2,2,9,2017,2016
68,0,0,MAAC,1,2,1,2,1,7,9,4,6,20,27,0,1,Conner Fenlon,9,Siena,0,1,1,2012,2009
69,2,0,Southern,10,4,3,5,1,7,12,0,0,13,60,3,9,Steven Fitzgerald,9,Samford,2,5,13,2019,2019
70,1,0,Pac-12,5,3,3,5,0,1,6,3,7,16,28,0,5,Devin Fleming,9,Southern California,3,2,5,2019,2017
71,4,0,MAC,3,2,1,1,1,7,8,4,6,25,47,1,6,Jon Fleming,9,Kent State,4,4,4,2017,2014
72,0,2,Big Sky,9,3,0,2,3,9,11,0,0,12,66,0,8,Garrett Franken,9,North Dakota,2,1,9,2018,2018
73,0,0,WAC,0,3,0,1,3,5,6,0,0,7,14,0,1,Isaiah Garcia,9,Texas-Rio Grande Valley,0,0,0,2020,2020
74,1,0,MAC,7,2,1,4,1,5,9,4,6,10,61,0,4,A.J. Gareri,9,Ohio,0,4,7,2018,2018
75,1,0,Big 12,8,4,4,8,0,0,8,1,2,11,34,7,7,Gary Gaskins,9,Oklahoma State,0,5,15,2014,2014
76,0,0,ACC,1,4,4,6,0,2,8,1,3,17,30,2,0,Gordon Gehan,9,Boston College,0,0,3,2019,2016
77,2,0,Big West,3,3,1,3,2,4,7,1,3,6,56,0,5,Oliver Gehrke,9,UC-Davis,2,4,3,2020,2020
78,1,0,Southern,3,4,4,7,0,0,7,1,1,6,27,2,2,Dimitri Georgiadis,9,Citadel,3,1,5,2019,2019
79,0,0,Summit,3,3,2,5,1,8,13,2,4,7,20,0,2,Isaac Gilliam,9,Oral Roberts,1,4,3,2017,2016
80,2,0,MWC,0,3,0,0,3,10,10,0,2,11,25,1,1,Caleb Giordano,9,San Diego State,0,0,1,2020,2020
81,0,0,ACC,10,3,3,12,0,0,12,3,8,33,65,4,5,Brooks Godwin,9,Wake Forest,1,1,14,2012,2009
82,3,0,MAC,2,3,2,4,1,12,16,2,4,25,66,2,6,Ethan Good,9,Bowling Green State,1,4,4,2020,2017
83,2,0,WAC,6,4,4,9,0,0,9,1,4,18,36,5,10,Leston Gordon,9,New Mexico State,1,4,11,2018,2018
84,0,0,MVC,4,3,2,5,1,1,6,2,2,7,19,1,2,Joe Green,9,Northern Iowa,0,1,5,2008,2008
85,1,0,SEC,2,3,1,2,2,4,6,1,1,8,15,1,1,Mike Green,9,South Carolina,2,1,3,2020,2020
86,3,1,MAAC,8,4,4,7,0,4,11,1,4,17,116,5,14,Ivan Hadzic,9,Canisius,0,11,13,2020,2019
87,3,0,MVC,1,3,2,6,1,1,7,2,4,18,35,0,1,Darrion Harris,9,Bradley,0,2,1,2014,2013
88,5,1,Big South,4,4,3,14,1,3,17,0,1,16,59,2,4,Martin Harrison,9,Charleston Southern,1,7,6,2007,2007
89,1,0,Big 12,7,3,1,4,2,13,17,1,3,27,51,2,5,John Heard,9,Baylor,1,2,9,2016,2014
90,1,0,WCC,2,3,0,1,3,9,10,0,0,6,22,1,1,Aaron Hendricks,9,Pacific,1,1,3,2015,2015
91,1,0,WAC,0,4,4,4,0,0,4,1,2,7,14,1,2,Sam Hicks,9,Boise State,0,1,1,2011,2011
92,5,0,Total,8,3,1,4,2,9,13,1,2,15,63,3,7,Lance Higbee,9,Southern Utah,1,5,11,2008,2007
93,3,0,MWC,7,3,1,2,2,15,17,1,3,26,68,3,3,Scott Hoffman,9,Nevada-Las Vegas,0,4,10,2009,2007
94,6,0,Sun Belt,2,3,1,4,2,7,11,1,2,7,18,1,0,James Holder,9,Georgia Southern,2,1,3,2017,2016
95,0,1,SWAC,8,2,2,3,0,1,4,5,7,8,73,1,16,Isaih Hood,9,Prairie View,3,5,9,2018,2018
96,5,0,MWC,4,3,3,12,0,2,14,3,10,23,74,2,6,Bryan Horton,9,San Diego State,1,5,6,2010,2009
97,5,0,Big Ten,8,3,3,10,0,0,10,3,6,27,52,4,2,Patrick Houlihan,9,Northwestern,0,3,12,2009,2007
98,3,2,Ivy,11,4,4,7,0,1,8,1,5,22,90,4,4,Paul Hudson,9,Dartmouth,2,5,15,2020,2020
99,0,8,Southern,6,4,4,10,0,0,10,1,4,8,47,1,6,Michael Hundley,9,Citadel,1,3,7,2013,2013
100,2,1,Total,9,4,4,7,0,5,12,1,5,27,67,3,7,Jalen Hyde,9,Rutgers,3,4,12,2016,2013
101,0,2,SEC,6,2,2,7,0,0,7,5,10,28,80,3,19,Osahen Iduwe,9,Georgia,2,2,9,2016,2015
102,1,5,CUSA,7,3,3,7,0,0,7,3,5,17,51,5,10,Ude Ifeanyichukwu,9,Southern Mississippi,1,2,12,2014,2014
103,0,2,Horizon,8,2,1,2,1,5,7,4,4,11,37,3,0,Jonothan Janssen,9,Cleveland State,0,0,11,2016,2016
104,1,0,ACC,3,3,3,3,0,3,6,3,7,12,15,0,2,Spencer Jennings,9,Wake Forest,3,2,3,2013,2012
105,1,1,Big Sky,3,3,0,1,3,9,10,0,0,10,26,0,2,Taylor Jenson,9,Southern Utah,0,1,3,2014,2014
106,0,1,MAC,9,4,3,4,1,2,6,0,0,15,37,2,6,Dominic Johnson,9,Buffalo,2,2,11,2019,2018
107,1,0,A-10,3,3,1,2,2,4,6,1,2,8,21,0,7,Sedale Jones,9,Massachusetts,1,2,3,2008,2008
108,7,0,SEC,6,3,2,6,1,6,12,2,5,11,38,4,6,Tyrell Jones,9,Auburn,4,4,10,2020,2020
109,1,2,Total,4,3,3,12,0,1,13,3,9,21,88,5,15,Jakub Jurczak,9,Missouri-Kansas City,1,4,9,2008,2007
110,3,2,CAA,4,3,2,8,1,11,19,2,3,13,58,3,7,Kevin Kangni,9,James Madison,2,3,7,2016,2016
111,2,1,MAC,3,3,3,5,0,3,8,3,6,18,25,1,2,Matt Karaffa,9,Bowling Green State,0,1,4,2010,2008
112,1,0,Horizon,1,2,0,1,2,8,9,3,4,11,17,0,1,Jason Karys,9,Valparaiso,1,3,1,2017,2017
113,0,16,Southland,8,4,4,16,0,1,17,1,8,16,85,8,18,Christian Kennedy,9,Lamar,2,5,16,2016,2016
114,0,0,Southland,8,2,2,7,0,0,7,5,6,12,38,2,10,Jordan Kinnear,9,Texas-Arlington,0,4,10,2009,2009
115,3,0,AEC,7,3,2,5,1,1,6,2,8,12,49,0,6,Jalen Knight,9,Hartford,0,5,7,2018,2018
116,2,0,Big East,2,4,4,8,0,10,18,1,3,35,57,1,2,Mike Kuhn,9,Rutgers,1,4,3,2012,2009
117,1,3,Southern,8,3,3,12,0,0,12,3,6,18,76,7,13,Jacob Lail,9,Appalachian State,1,9,15,2011,2010
118,0,1,A-10,11,2,1,4,1,3,7,4,6,20,44,4,6,Dan Landisch,9,Fordham,0,5,15,2008,2007
119,2,0,SWAC,3,2,1,5,1,4,9,4,7,22,94,0,13,Antoni Lasker,9,Arkansas-Pine Bluff,4,10,3,2010,2009
120,1,2,Southern,18,3,3,6,0,0,6,3,10,24,134,12,23,Emilio Lebolo,9,Wofford,5,4,30,2007,2007
121,2,0,A-10,3,3,0,1,3,4,5,0,0,15,26,0,0,Jason Lee,9,St. Bonaventure,0,3,3,2019,2018
122,0,1,AAC,4,2,0,1,2,5,6,3,4,9,18,1,1,Steve Leonard,9,Temple,0,2,5,2018,2017
123,3,1,NEC,10,4,3,5,1,3,8,0,3,18,50,2,6,Dennis Levene,9,Bryant,1,3,12,2016,2016
124,2,0,SWAC,0,3,2,4,1,6,10,2,5,7,38,1,6,Kenneth Lewis,9,Jackson State,1,1,1,2020,2020
125,0,0,Big West,3,3,0,0,3,3,3,0,1,7,12,0,0,Dominic Lippi,9,UC-Davis,0,3,3,2012,2012
126,3,0,CAA,3,2,1,7,1,9,16,4,6,34,78,1,6,Curtis Lochner,9,Delaware,1,6,4,2018,2016
127,1,0,CAA,4,2,0,0,2,13,13,3,5,24,39,1,3,Sean Locke,9,Delaware,1,2,5,2016,2014
128,3,2,SWAC,7,4,4,7,0,11,18,1,1,18,77,3,10,Fritz Lucien,9,Mississippi Valley State,3,4,10,2019,2019
129,2,2,Big East,9,3,3,9,0,3,12,3,4,32,54,6,5,Matt Lyde-Cajuste,9,Syracuse,2,4,15,2013,2010
130,1,0,CAA,1,4,4,4,0,0,4,1,2,7,19,6,1,Charles Makings,9,George Mason,0,2,7,2007,2007
131,3,0,Big East,3,2,0,5,2,7,12,3,4,27,52,0,4,Cam Marotta,9,Marquette,1,4,3,2019,2016
132,3,0,Total,11,3,2,9,1,6,15,2,2,16,60,8,6,Tyrell Mason,9,Virginia Military Institute,4,6,19,2015,2014
133,3,0,A-10,4,3,1,1,2,4,5,1,2,15,23,0,2,Johnny Mazza,9,Xavier,0,2,4,2011,2010
134,1,1,CUSA,2,3,0,4,3,18,22,0,2,33,51,0,3,Chase Miller,9,Middle Tennessee,0,1,2,2019,2017
135,4,6,SWAC,21,3,2,12,1,4,16,2,6,19,158,15,20,Dario Milojevic,9,Mississippi Valley State,2,9,36,2020,2020
136,1,0,Big East,5,3,1,2,2,7,9,1,3,12,36,2,3,Jon Mimmo,9,Rutgers,2,1,7,2007,2007
137,4,0,A-10,12,2,2,12,0,1,13,5,7,10,75,8,3,Melkisedek Moreaux,9,St. Bonaventure,1,11,20,2019,2019
138,1,3,Horizon,3,2,2,6,0,2,8,5,5,6,27,4,4,Luke Murphy,9,Cleveland State,0,3,7,2007,2007
139,1,8,WAC,14,3,3,6,0,0,6,3,8,21,93,3,20,Abdoulaye N'doye,9,New Mexico State,2,4,17,2011,2010
140,2,0,Big Sky,1,3,2,2,1,3,5,2,2,4,17,0,2,Kyler Neilson,9,Southern Utah,1,0,1,2015,2015
141,2,1,Horizon,3,2,2,14,0,1,15,5,6,17,51,3,3,Ebenezer Noonoo,9,Illinois-Chicago,4,4,6,2008,2007
142,5,1,Sun Belt,6,4,4,13,0,13,26,1,4,41,155,6,20,Manuel Nunez,9,Florida International,3,8,12,2013,2009
143,2,0,Ind,3,2,1,6,1,6,12,4,7,13,67,1,7,Jarvis Ogletree,9,Savannah State,2,8,4,2007,2007
144,0,0,Big 12,1,4,3,4,1,4,8,0,3,9,32,0,4,Nkereuwem Okoro,9,Iowa State,0,4,1,2013,2013
145,0,0,AAC,1,1,0,1,1,2,3,6,6,9,18,1,4,Evin Olds,9,Memphis,1,2,2,2019,2018
146,3,0,Total,4,2,0,4,2,13,17,3,4,34,53,0,6,Jacob Orender,9,Total,1,6,4,2020,2016
147,2,0,CUSA,6,3,1,2,2,6,8,1,2,15,32,2,3,Addison Owen,9,Rice,1,3,8,2020,2017
148,2,1,Ind,5,2,2,3,0,0,3,5,6,6,27,1,2,Mitchell Parker,9,New Orleans,1,2,6,2013,2013
149,17,0,Patriot,4,2,2,9,0,3,12,5,7,18,101,4,7,Jevon Patton,9,Loyola (MD),3,9,8,2014,2014
150,3,0,Big East,3,2,2,8,0,3,11,5,8,22,52,5,2,Cam Payne,9,West Virginia,2,6,8,2010,2009
151,1,0,Summit,4,4,4,13,0,0,13,1,5,9,37,6,7,Dwight Pederson,9,South Dakota State,0,4,10,2011,2010
152,2,0,MWC,1,3,3,7,0,2,9,3,6,15,26,0,0,Chris Perez,9,New Mexico,0,3,1,2014,2011
153,7,0,ACC,4,4,3,7,1,8,15,0,1,33,66,2,4,Steve Perpiglia,9,Boston College,2,8,6,2016,2013
154,0,0,Pac-12,8,3,1,5,2,3,8,1,2,10,22,4,7,Devon Pflueger,9,Southern California,0,0,12,2015,2014
155,5,1,Big East,7,4,4,12,0,4,16,1,3,21,29,8,2,Maurice Polen,9,Pittsburgh,0,3,15,2008,2007
156,1,1,SEC,9,3,2,5,1,3,8,2,2,8,21,3,4,Quinten Post,9,Mississippi State,0,3,12,2020,2020
157,1,1,Big Ten,5,4,4,7,0,0,7,1,4,8,22,2,3,Kendric Price,9,Michigan,1,5,7,2007,2007
158,3,0,SWAC,3,4,3,10,1,5,15,0,0,10,51,1,4,Mariun Price,9,Southern,1,12,4,2007,2007
159,2,0,AAC,4,4,3,6,1,8,14,0,2,38,63,2,5,James Pyle,9,Southern Methodist,1,4,6,2019,2017
160,12,0,Southland,18,2,1,6,1,6,12,4,6,17,118,2,20,Byron Randle,9,Sam Houston State,5,9,20,2011,2011
161,1,0,Big South,3,3,2,6,1,4,10,2,3,10,35,0,4,Jantzen Raymond,9,Charleston Southern,0,4,3,2016,2015
162,0,1,Big Sky,2,4,3,3,1,1,4,0,0,3,9,1,2,Will Reichelt,9,Idaho State,0,2,3,2020,2020
163,1,1,MVC,5,3,1,4,2,11,15,1,5,15,44,2,5,Tyler Richardson,9,Wichita State,0,1,7,2011,2011
164,1,0,Big South,3,4,3,6,1,3,9,0,4,5,15,2,3,Matthew Rodden,9,Gardner-Webb,1,0,5,2017,2017
165,0,0,Sun Belt,3,3,3,9,0,0,9,3,4,15,42,1,4,Enrique Rodriguez,9,Florida Atlantic,0,3,4,2008,2007
166,3,2,Ivy,8,4,3,8,1,6,14,0,1,14,54,3,7,Manny Sahota,9,Cornell,2,6,11,2011,2011
167,1,0,Big Sky,2,0,0,3,0,0,3,9,10,8,13,2,4,Adonis Saltes,9,Southern Utah,0,4,4,2017,2016
168,0,0,CUSA,1,3,0,0,3,5,5,0,0,8,19,1,0,Jared Sandridge,9,Memphis,0,0,2,2007,2007
169,2,0,Big East,6,1,0,3,1,5,8,6,10,25,67,0,3,Leighton Schrand,9,Xavier,2,10,6,2020,2017
170,0,0,Big 12,4,4,3,7,1,1,8,0,2,10,15,1,0,Nate Schuster,9,Iowa State,1,2,5,2020,2019
171,1,1,Ivy,3,3,2,2,1,3,5,2,2,4,21,2,5,Asa Shannon,9,Columbia,0,3,5,2020,2020
172,5,1,Ivy,4,3,2,4,1,7,11,2,2,11,56,1,5,Thomas Shaughnessy,9,Brown,0,2,5,2019,2019
173,3,0,Southern,2,3,1,1,2,7,8,1,5,14,41,0,1,Monte Simmons,9,Citadel,0,4,2,2008,2008
174,2,2,Sun Belt,6,4,4,12,0,1,13,1,4,9,91,3,17,Evan Sims,9,Louisiana-Monroe,1,6,9,2014,2014
175,1,0,MAC,2,3,0,1,3,5,6,0,0,9,17,1,2,Jon Siu,9,Northern Illinois,0,1,3,2018,2016
176,3,0,Big 12,8,4,4,13,0,0,13,1,4,16,47,3,0,Mike Smith,9,Iowa State,1,3,11,2008,2007
177,1,1,MEAC,5,3,3,10,0,0,10,3,10,16,50,2,13,Mike Spence,9,Maryland-Eastern Shore,0,5,7,2011,2011
178,0,0,Big West,1,3,0,0,3,7,7,0,0,7,9,0,0,Ian Spruce,9,Cal State Fullerton,0,0,1,2014,2014
179,0,0,MAC,1,3,3,6,0,0,6,3,5,13,20,3,2,Nick Stapert,9,Western Michigan,1,1,4,2013,2011
180,6,1,Summit,3,3,0,6,3,7,13,0,0,14,57,1,2,Jack Stensgard,9,South Dakota,2,1,4,2019,2018
181,1,4,WAC,7,3,3,7,0,0,7,3,5,8,47,4,10,Corey Stern,9,Idaho,1,4,11,2010,2010
182,0,6,Southern,6,4,4,8,0,0,8,1,4,11,47,5,6,Toriano Stokes,9,East Tennessee State,0,1,11,2016,2016
183,3,0,AEC,5,3,2,3,1,4,7,2,2,11,56,3,6,Harrison Taggart,9,Vermont,3,1,8,2014,2014
184,2,0,WCC,,3,0,1,3,5,6,0,0,1,,,,Robert Tankson,9,San Francisco,1,,1,2007,2007
185,4,0,Southern,4,4,3,9,1,11,20,0,4,23,54,0,3,Tanner Tapp,9,Samford,2,6,4,2018,2016
186,3,1,Big South,11,4,4,9,0,1,10,1,3,17,58,3,7,Andrew Tate,9,South Carolina Upstate,1,4,14,2020,2019
187,1,1,MEAC,4,3,3,6,0,2,8,3,6,13,45,2,7,Bryan Taylor,9,Hampton,1,6,6,2007,2007
188,0,0,Southern,11,2,2,5,0,0,5,5,12,10,82,4,6,Justin Taylor,9,Georgia Southern,2,5,15,2011,2011
189,1,0,MAC,3,3,0,2,3,8,10,0,0,7,24,1,0,Jordan Thomas,9,Northern Illinois,0,2,4,2016,2016
190,0,0,Big Sky,1,4,3,6,1,3,9,0,0,10,16,3,4,Joshua Thomas,9,Eastern Washington,1,3,4,2019,2018
191,3,0,CUSA,1,3,0,0,3,17,17,0,0,17,67,0,3,Luke Thomas,9,Marshall,3,0,1,2020,2019
192,0,1,Total,6,2,2,5,0,1,6,5,6,10,28,2,9,Noah Thomas,9,IUPUI,0,7,8,2018,2017
193,3,2,Big Ten,5,2,0,0,2,6,6,3,4,32,48,0,5,Mark Titus,9,Ohio State,2,0,5,2010,2007
194,1,0,CUSA,1,3,1,3,2,5,8,1,2,5,17,0,2,Breland Trainer,9,Texas-El Paso,0,0,1,2007,2007
195,1,0,CUSA,1,3,0,1,3,5,6,0,0,10,17,1,3,J.T. Trauber,9,Rice,0,0,2,2018,2015
196,6,1,ACC,12,3,1,1,2,7,8,1,2,21,57,1,6,Marcus Travis,9,Virginia Tech,4,4,13,2008,2007
197,0,3,NEC,10,4,4,9,0,0,9,1,3,11,62,5,5,Deion Turman,9,Robert Morris,0,2,15,2011,2011
198,8,0,CUSA,3,2,2,4,0,0,4,5,6,8,41,0,4,Wayne Turner,9,Southern Mississippi,3,7,3,2008,2008
199,2,0,Southland,3,3,2,3,1,2,5,2,4,9,23,1,5,Jacob Turnipseed,9,Nicholls State,2,2,4,2008,2008
200,1,0,Southern,2,3,0,4,3,11,15,0,0,27,41,3,2,Jordan Turok,9,College of Charleston,1,3,5,2011,2008
201,2,0,AEC,1,4,3,5,1,1,6,0,0,5,9,0,1,Jay Uhrin,9,Maine,1,0,1,2008,2008
202,1,0,MWC,9,4,4,4,0,2,6,1,2,9,31,2,1,Camden Vander Zwaag,9,Air Force,1,0,11,2020,2020
203,1,0,Big 12,7,2,1,1,1,13,14,4,7,10,41,3,4,Jari Vanttaja,9,Baylor,1,3,10,2007,2007
204,0,0,MWC,2,4,3,6,1,1,7,0,0,3,56,1,5,Andrew Vollert,9,San Jose State,0,2,3,2015,2015
205,6,1,Southern,6,3,0,2,3,17,19,0,0,26,68,1,3,Eric Wagenlander,9,Wofford,1,6,7,2017,2014
206,0,0,Total,3,3,0,0,3,12,12,0,0,12,27,0,1,Dee Wallace,9,Cal State Bakersfield,0,0,3,2015,2013
207,2,0,CUSA,15,2,2,15,0,6,21,5,8,40,168,5,14,Clay Weatherspoon,9,Southern Mississippi,2,9,20,2020,2017
208,3,0,Sun Belt,5,3,3,3,0,1,4,3,4,9,25,1,3,Jordan Weaver,9,Arkansas State,1,2,6,2013,2013
209,2,0,Southern,5,3,3,6,0,1,7,3,4,10,41,3,6,Jackson White,9,Chattanooga,0,1,8,2016,2016
