,ast,blk,conf_abbr,drb,fg,fg2,fg2a,fg3,fg3a,fga,ft,fta,g,mp,orb,pf,player,pts,school_name,stl,tov,trb,year_max,year_min
210,0,0,Southern,0,0,0,1,0,0,1,0,0,2,3,0,0,Stephen Gavin,0,Mercer,0,0,0,2017,2017
211,0,0,OVC,0,0,0,0,0,0,0,0,0,1,5,0,0,Royce Gaye,0,Morehead State,1,2,0,2008,2008
212,0,0,A-10,1,0,0,0,0,0,0,0,0,4,9,0,2,Grant Gehlen,0,Saint Louis,0,2,1,2012,2012
213,0,0,WCC,0,0,0,0,0,0,0,0,0,2,2,0,0,Coltin Gelb,0,San Francisco,0,0,0,2013,2013
214,0,0,SEC,0,0,0,0,0,2,2,0,0,3,4,0,0,Alex Gendelman,0,Vanderbilt,0,0,0,2013,2013
215,0,0,Big East,2,0,0,2,0,0,2,0,0,6,7,0,0,Kofi Genfi,0,Rutgers,0,0,2,2008,2008
216,0,0,Big 12,1,0,0,0,0,0,0,0,0,6,3,1,0,Grayson George,0,Oklahoma State,0,0,2,2012,2012
217,0,0,Pac-12,0,0,0,0,0,0,0,0,0,1,0,0,0,Jonah Geron,0,Washington,0,0,0,2020,2020
218,0,0,NEC,1,0,0,1,0,0,1,0,0,3,8,0,0,Nick Gerrity,0,Central Connecticut State,0,2,1,2010,2010
219,0,0,A-10,0,0,0,0,0,0,0,0,0,3,3,0,1,Roy Ghantous,0,George Washington,0,2,0,2012,2011
220,0,0,ACC,0,0,0,0,0,0,0,0,0,5,6,0,0,Nick Giancola,0,Syracuse,0,0,0,2020,2020
221,0,0,Big Ten,0,0,0,0,0,0,0,0,0,5,6,0,0,Nick Giard,0,Michigan State,0,0,0,2011,2011
222,0,0,CAA,0,0,0,1,0,0,1,0,0,5,5,0,0,Carl Gibson Jr.,0,Hofstra,0,0,0,2020,2020
223,0,0,MEAC,0,0,0,0,0,0,0,0,0,2,5,0,0,Reginald Giles Jr.,0,Delaware State,0,0,0,2017,2017
224,4,0,CUSA,2,0,0,5,0,5,10,0,2,9,31,2,2,Rodney Gill,0,Southern Mississippi,2,1,4,2018,2018
225,0,0,Horizon,0,0,0,0,0,1,1,0,0,6,13,0,5,Musial Gjysma,0,Detroit Mercy,1,0,0,2019,2019
226,0,0,ACC,2,0,0,3,0,0,3,0,0,7,14,1,1,Filippos Gkogkos,0,Miami (FL),1,0,3,2020,2020
227,0,0,MWC,1,0,0,0,0,0,0,0,0,1,3,0,1,Bryan Glenn,0,Nevada-Las Vegas,0,0,1,2016,2016
228,0,0,Pac-12,1,0,0,0,0,0,0,0,0,1,0,0,0,Eli Glenzel,0,Oregon State,0,0,1,2019,2019
229,2,0,Big West,0,0,0,0,0,0,0,0,0,4,9,0,0,Ishmael Godfrey,0,Cal State Northridge,0,0,0,2013,2012
230,0,0,MVC,0,0,0,0,0,0,0,0,0,3,0,0,0,Ned Goertzen,0,Bradley,0,0,0,2010,2009
231,0,0,CAA,1,0,0,0,0,2,2,0,0,3,5,0,0,Erik Goldbach,0,College of Charleston,0,1,1,2017,2017
232,0,0,Big Ten,0,0,0,1,0,0,1,0,0,2,2,0,1,Andrew Goldstein,0,Ohio State,0,0,0,2014,2014
233,1,0,Ind,0,0,0,0,0,0,0,0,0,2,7,0,0,Jesse Gonzales,0,Texas-Rio Grande Valley,0,0,0,2009,2009
234,0,0,CAA,1,0,0,1,0,0,1,0,0,8,10,0,1,Jereme Good,0,Hofstra,2,2,1,2012,2012
235,0,0,SEC,0,0,0,0,0,0,0,0,0,7,7,2,2,Julian Goode,0,Alabama,0,0,2,2013,2013
236,0,0,Horizon,0,0,0,0,0,0,0,0,0,2,4,0,0,Elijah Goodman,0,Milwaukee,0,0,0,2019,2019
237,0,0,Summit,0,0,0,0,0,0,0,0,0,2,4,0,0,Ray Goodson,0,Oakland,0,1,0,2008,2008
238,0,0,Horizon,1,0,0,0,0,0,0,0,0,3,4,0,0,David Goodwater,0,Cleveland State,1,0,1,2015,2015
239,1,0,Big Sky,1,0,0,0,0,1,1,0,0,5,7,0,1,Bryce Gosar,0,Northern Arizona,0,2,1,2013,2013
240,0,0,Horizon,0,0,0,0,0,0,0,0,0,1,2,0,0,Josh Gottshall,0,Cleveland State,0,0,0,2012,2012
241,0,0,Southern,1,0,0,0,0,0,0,0,0,2,2,0,1,Joe Goydish,0,Georgia Southern,0,0,1,2012,2012
242,0,0,MAAC,0,0,0,0,0,0,0,0,0,7,7,0,0,Davis Graham,0,Rider,1,0,0,2014,2014
243,0,0,MAAC,0,0,0,0,0,0,0,0,0,2,8,0,0,Lawrence Graham,0,Saint Peter's,0,0,0,2007,2007
244,0,0,SWAC,0,0,0,1,0,0,1,0,0,2,3,0,1,Murray Grant,0,Prairie View,0,1,0,2020,2020
245,1,0,CAA,0,0,0,0,0,0,0,0,0,3,4,0,0,Matt Grassi,0,Delaware,0,0,0,2015,2015
246,0,0,CUSA,0,0,0,0,0,0,0,0,0,2,4,1,0,Anthony Graves,0,Florida Atlantic,0,0,1,2015,2015
247,0,0,Horizon,1,0,0,0,0,0,0,0,0,6,9,0,1,Gerald Gray Jr.,0,Northern Kentucky,0,0,1,2019,2019
248,1,0,Patriot,0,0,0,0,0,3,3,0,0,6,8,1,0,Daraun Gray,0,Loyola (MD),0,2,1,2020,2020
249,0,0,MVC,0,0,0,0,0,0,0,0,0,1,1,0,0,Taylor Gray,0,Evansville,0,0,0,2011,2011
250,0,1,Big 12,2,0,0,0,0,3,3,0,3,8,14,1,1,Wes Greder,0,Iowa State,0,0,3,2017,2017
251,0,0,Pac-12,0,0,0,0,0,0,0,0,0,1,2,0,0,Corbin Green,0,Utah,0,0,0,2012,2012
252,0,0,A-10,0,0,0,0,0,0,0,0,0,5,6,0,0,Jordan Green,0,Rhode Island,0,1,0,2020,2019
253,1,0,CAA,1,0,0,1,0,0,1,0,0,6,4,0,0,Justin Green,0,Georgia State,0,0,1,2012,2012
254,0,0,Southern,1,0,0,1,0,4,5,0,0,7,10,0,1,Zach Greene,0,Furman,0,0,1,2010,2009
255,0,0,ACC,0,0,0,0,0,0,0,0,0,2,3,0,0,Spencer Greenway,0,North Carolina State,0,0,0,2009,2009
256,0,0,Sun Belt,8,0,0,3,0,0,3,0,0,8,30,3,2,Kyle Greenwood,0,Troy,0,2,11,2010,2010
257,0,0,NEC,0,0,0,0,0,0,0,0,0,1,2,0,0,Evan Grey,0,Robert Morris,0,0,0,2014,2014
258,0,0,SWAC,0,0,0,0,0,0,0,0,0,1,1,0,0,Bobby Griffin,0,Texas Southern,0,0,0,2014,2014
259,0,0,MVC,0,0,0,0,0,0,0,0,0,1,3,0,0,Lou Griffith,0,Bradley,0,0,0,2017,2017
260,0,0,MWC,0,0,0,1,0,1,2,0,0,5,7,1,2,Matt Grooms,0,Boise State,0,1,1,2017,2017
261,0,0,MEAC,0,0,0,0,0,0,0,0,0,1,1,0,0,Isaiah Gross,0,Coppin State,0,0,0,2020,2020
262,0,0,Big Ten,0,0,0,0,0,0,0,0,0,1,1,0,0,J.J. Grycko,0,Ohio State,0,0,0,2009,2009
263,0,0,SWAC,2,0,0,1,0,1,2,0,4,6,14,3,2,George Gudadze,0,Alcorn State,0,0,5,2015,2015
264,0,0,A-10,1,0,0,0,0,2,2,0,0,2,5,0,1,Ingvi Gudmundsson,0,Saint Louis,0,0,1,2019,2019
265,0,0,SEC,0,0,0,0,0,0,0,0,0,1,7,0,3,Christian Guess,0,Missouri,0,0,0,2019,2019
266,1,1,NEC,1,0,0,1,0,0,1,0,0,6,9,1,0,Sean Gurdon,0,Mount St. Mary's,0,1,2,2017,2017
267,0,0,ACC,0,0,0,0,0,0,0,0,0,3,7,0,0,Colin Gurry,0,Georgia Tech,1,1,0,2014,2014
268,0,0,A-Sun,0,0,0,0,0,0,0,0,0,2,2,0,0,Aidan Hadley,0,Stetson,1,0,0,2014,2014
269,0,0,Patriot,6,0,0,5,0,0,5,0,2,7,33,4,6,Wyatt Hagerty,0,Colgate,0,1,10,2015,2014
270,3,0,A-10,2,0,0,3,0,0,3,0,2,2,15,4,2,Bahaide Haidara,0,George Mason,0,2,6,2020,2020
271,0,0,MAC,0,0,0,0,0,0,0,0,0,1,1,0,0,Juston Hairston,0,Western Michigan,0,1,0,2009,2009
272,1,1,CUSA,0,0,0,1,0,2,3,0,2,2,11,2,0,Walter Hairston,0,Texas-El Paso,0,0,2,2007,2007
273,0,0,A-10,0,0,0,0,0,0,0,0,0,4,3,0,0,Nick Haldes,0,Dayton,0,0,0,2015,2015
274,0,0,Pac-10,1,0,0,0,0,1,1,0,0,2,4,1,2,Jack Haley,0,UCLA,1,1,2,2011,2011
275,0,0,SEC,1,0,0,0,0,1,1,0,0,4,6,0,1,Michael Halford,0,Mississippi,1,0,1,2010,2010
276,0,0,A-Sun,0,0,0,1,0,0,1,0,0,7,10,0,4,RJ Hall ,0,Kennesaw State,0,1,0,2011,2011
277,0,0,Big Ten,0,0,0,0,0,0,0,0,0,1,1,1,0,Sam Halle,0,Penn State,0,0,1,2016,2016
278,1,0,Summit,2,0,0,2,0,0,2,0,0,3,13,1,0,Jack Hallee,0,Western Illinois,0,0,3,2020,2020
279,1,0,Southern,0,0,0,2,0,1,3,0,2,7,19,0,4,Tracy Ham,0,Georgia Southern,0,3,0,2013,2012
280,0,0,Ivy,3,0,0,1,0,0,1,0,0,7,11,0,2,Tom Hamel,0,Harvard,0,2,3,2013,2011
281,0,0,Big Ten,0,0,0,0,0,0,0,0,0,1,0,0,0,Justin Hamilton,0,Penn State,1,0,0,2010,2010
282,0,0,ACC,1,0,0,0,0,1,1,0,0,2,3,0,1,Ty Hands,0,Florida State,0,0,1,2020,2020
283,0,0,Pac-12,1,0,0,0,0,4,4,0,0,8,12,0,2,Josh Hanson,0,Stanford,0,0,1,2017,2016
284,0,1,Big 12,1,0,0,1,0,0,1,0,0,5,6,0,1,Kyle Hardrick,0,Oklahoma,0,0,1,2011,2010
285,1,0,CUSA,0,0,0,0,0,1,1,0,0,4,6,0,1,Jackson Harlan,0,Western Kentucky,0,0,0,2020,2020
286,1,0,Big Sky,0,0,0,0,0,0,0,0,0,2,2,0,0,Andy Harrington,0,Idaho State,0,0,0,2013,2013
287,0,0,Sun Belt,1,0,0,2,0,0,2,0,0,6,3,0,0,Alario Harris,0,Georgia State,1,1,1,2016,2016
288,0,0,SWAC,0,0,0,0,0,0,0,0,0,1,0,0,0,Brontae Harris,0,Alabama A&M,0,1,0,2016,2016
289,2,0,SWAC,2,0,0,0,0,0,0,0,0,4,9,0,3,Jerome Harris,0,Mississippi Valley State,0,1,2,2011,2011
290,1,0,Pac-12,2,0,0,0,0,0,0,0,0,8,13,0,0,Tyler Harris,0,Arizona State,0,0,2,2016,2016
291,0,0,MAC,0,0,0,0,0,0,0,0,0,2,2,0,0,Zach Harrison,0,Ball State,0,0,0,2010,2010
292,1,0,Ivy,1,0,0,1,0,2,3,0,0,7,10,1,0,Matt Harshany,0,Cornell,2,1,2,2020,2020
293,0,0,Patriot,0,0,0,0,0,0,0,0,0,1,0,0,0,D.J. Hart,0,Holy Cross,0,0,0,2020,2020
294,0,0,MAC,0,0,0,0,0,1,1,0,0,1,2,0,0,Dan Hartman,0,Kent State,0,0,0,2011,2011
295,0,0,AEC,0,0,0,0,0,0,0,0,0,1,1,0,0,Theo Hatcher,0,Albany (NY),0,0,0,2011,2011
296,0,0,MAC,0,0,0,0,0,0,0,0,0,2,2,0,0,Will Hauser,0,Ball State,0,0,0,2010,2010
297,0,0,SEC,0,0,0,0,0,0,0,0,0,6,5,0,2,Raymond Hawkins,0,Alabama,0,1,0,2020,2020
298,0,0,SWAC,0,0,0,0,0,0,0,0,0,1,0,0,0,Travis Hawkins,0,Grambling,0,0,0,2014,2014
299,1,0,MAC,0,0,0,0,0,0,0,0,0,1,1,0,0,Tre Hawkins,0,Miami (OH),1,0,0,2015,2015
300,0,0,MVC,0,0,0,2,0,2,4,0,0,4,4,1,2,Malik Haynes,0,Northern Iowa,0,0,1,2019,2019
301,0,1,SWAC,0,0,0,0,0,0,0,0,0,5,7,0,1,Victor Haywood-Harris,0,Texas Southern,0,0,0,2014,2014
302,0,0,Summit,0,0,0,0,0,0,0,0,0,3,3,0,0,Ryan Heath,0,Denver,0,0,0,2020,2020
303,0,0,Ind,1,0,0,0,0,1,1,0,0,2,4,0,0,Joseph Hebert,0,New Orleans,0,0,1,2013,2013
304,0,0,Big East,2,0,0,0,0,1,1,0,0,14,19,1,2,Peyton Heck,0,Villanova,0,0,3,2019,2018
305,1,0,Pac-12,1,0,0,1,0,0,1,0,0,4,9,0,1,AJ Hedgecock,0,Oregon State,0,2,1,2015,2015
306,0,0,WAC,0,0,0,1,0,0,1,0,0,1,3,0,1,Jacob Heese,0,Utah Valley,0,0,0,2020,2020
307,0,0,Big Ten,0,0,0,0,0,0,0,0,0,1,1,0,0,Jacquez Henderson,0,Indiana,0,0,0,2020,2020
308,0,0,CUSA,1,0,0,0,0,0,0,0,0,4,5,0,0,Jake Henderson,0,Tulane,0,0,1,2008,2008
309,0,0,Big Ten,0,0,0,1,0,0,1,0,0,4,7,0,1,Matt Heneveld,0,Michigan State,0,0,0,2011,2011
310,1,0,SWAC,0,0,0,0,0,1,1,0,0,4,14,1,0,Carl Henry,0,Jackson State,0,2,1,2007,2007
311,0,0,MWC,1,0,0,0,0,0,0,0,0,4,6,0,1,KC Henry,0,Wyoming,0,0,1,2019,2019
312,0,0,MAAC,0,0,0,0,0,0,0,0,0,1,2,0,1,Mark Henry,0,Fairfield,0,0,0,2020,2020
313,0,0,GWC,1,0,0,1,0,3,4,0,0,11,23,0,2,Nate Henry,0,Chicago State,1,4,1,2013,2012
314,0,0,AEC,1,0,0,0,0,0,0,0,0,2,4,0,0,Luke Hetterman,0,Maine,1,0,1,2013,2013
315,0,0,CAA,2,0,0,1,0,0,1,0,1,3,19,1,6,Matt Hewson,0,Delaware,0,1,3,2007,2007
316,0,0,MAAC,1,0,0,1,0,0,1,0,0,2,3,0,1,Maurice Hicks,0,Iona,0,0,1,2009,2009
317,0,0,Big Ten,1,0,0,1,0,0,1,0,0,9,9,0,0,Carter Higginbottom,0,Wisconsin,0,1,1,2020,2020
318,0,0,MAAC,0,0,0,1,0,0,1,0,0,4,4,0,0,Jack Higgins,0,Quinnipiac,0,0,0,2020,2019
319,0,0,MAAC,2,0,0,0,0,0,0,0,0,6,5,0,0,Marty Higgins,0,Manhattan,0,0,2,2009,2009
320,0,0,Sun Belt,0,0,0,0,0,0,0,0,0,1,1,0,0,Chris Higgs,0,North Texas,0,0,0,2007,2007
321,0,0,SWAC,0,0,0,0,0,0,0,0,0,1,0,0,1,Haudrick Hilaire,0,Jackson State,0,0,0,2016,2016
322,2,0,WAC,1,0,0,0,0,0,0,0,2,7,10,0,0,G.A. Hill,0,Boise State,0,0,1,2011,2011
323,1,0,MAAC,2,0,0,0,0,0,0,0,1,8,7,0,1,Matt Hill,0,Fairfield,1,1,2,2016,2015
324,0,0,OVC,0,0,0,0,0,1,1,0,0,2,7,0,2,Trevor Hill,0,Eastern Kentucky,0,1,0,2017,2017
325,0,0,SWAC,0,0,0,0,0,0,0,0,0,1,2,0,0,Donte Himes,0,Jackson State,0,0,0,2011,2011
326,0,0,Big West,0,0,0,0,0,0,0,0,0,1,1,0,0,Mobeen Hirbod,0,UC-Santa Barbara,0,0,0,2019,2019
327,0,0,AEC,0,0,0,0,0,0,0,0,0,4,3,0,1,Matt Hobbs,0,Hartford,0,0,0,2020,2020
328,1,1,MVC,2,0,0,1,0,0,1,0,0,7,21,1,1,Devon Hodges,0,Bradley,2,3,3,2012,2012
329,1,0,A-10,1,0,0,0,0,1,1,0,1,5,6,0,0,Matt Hogan,0,Dayton,0,2,1,2007,2007
330,0,0,A-Sun,0,0,0,0,0,0,0,0,0,6,7,1,0,Darius Hogans,0,Mercer,0,2,1,2009,2009
331,0,0,Big West,0,0,0,0,0,0,0,0,0,1,0,1,0,Justin Hohn,0,UC-Irvine,0,0,1,2020,2020
332,2,1,GWC,3,0,0,5,0,0,5,0,0,12,45,0,9,Jason Holm,0,Utah Valley,0,2,3,2010,2010
333,0,0,SEC,0,0,0,0,0,2,2,0,0,6,9,0,0,Carter Holmes,0,Mississippi State,0,1,0,2016,2016
334,0,0,SWAC,1,0,0,0,0,0,0,0,0,1,0,0,0,DeCarlos Holmes,0,Alcorn State,0,0,1,2014,2014
335,0,0,AAC,0,0,0,0,0,0,0,0,0,3,2,0,0,Marshall Holmes,0,Central Florida,0,0,0,2015,2015
336,1,0,MVC,1,0,0,1,0,2,3,0,0,3,7,3,0,Donovan Holterhaus,0,Northern Iowa,1,0,4,2019,2019
337,0,0,ACC,1,0,0,0,0,0,0,0,0,1,1,0,0,Chad Holtz,0,Notre Dame,0,0,1,2016,2016
338,0,0,ACC,0,0,0,0,0,0,0,0,0,2,3,0,0,Sam Holtze,0,Boston College,0,1,0,2018,2018
339,0,0,CUSA,0,0,0,0,0,0,0,0,0,3,2,0,2,Marcus Holyfield,0,Southern Methodist,0,0,0,2013,2013
340,1,1,ACC,0,0,0,2,0,0,2,0,0,7,10,1,2,DeAndre Hopkins,0,Clemson,1,2,1,2011,2011
341,0,0,Pac-12,0,0,0,0,0,0,0,0,0,1,1,0,0,Joey Hormes,0,Arizona State,0,0,0,2013,2013
342,0,0,SEC,1,0,0,0,0,0,0,0,0,1,1,0,0,Eric Horn,0,Mississippi,0,0,1,2018,2018
343,0,0,Big East,0,0,0,0,0,0,0,0,0,6,7,1,0,Alex Hornat,0,Connecticut,0,1,1,2010,2008
344,0,0,Big Sky,1,0,0,0,0,0,0,0,0,3,4,1,1,Brian Hosman,0,Idaho State,0,1,2,2013,2013
345,0,0,Southland,0,0,0,1,0,1,2,0,0,8,6,0,0,McKay Howell,0,Southeastern Louisiana,0,0,0,2020,2020
346,0,0,Big South,5,0,0,4,0,2,6,0,0,13,26,1,4,Tanner Hoyt,0,Liberty,0,0,6,2012,2011
347,0,0,SWAC,0,0,0,0,0,0,0,0,0,1,2,0,1,Roger Hubbard,0,Mississippi Valley State,1,1,0,2012,2012
348,2,0,MEAC,0,0,0,1,0,0,1,0,0,3,6,1,1,Dion Hudson,0,Bethune-Cookman,0,0,1,2011,2011
349,0,0,Patriot,0,0,0,0,0,1,1,0,0,3,2,0,0,Corey Huerta,0,Lehigh,0,0,0,2011,2011
350,0,0,Big 12,0,0,0,1,0,0,1,0,0,1,1,0,0,Chris Huey,0,Kansas,0,0,0,2015,2015
351,0,0,AEC,1,0,0,2,0,2,4,0,0,14,22,0,2,Greg Hughes,0,Vermont,1,2,1,2009,2009
352,1,0,Sun Belt,1,0,0,0,0,0,0,0,0,6,8,0,2,Hobie Hughes,0,Troy,0,0,1,2014,2014
353,0,0,MWC,0,0,0,0,0,1,1,0,0,3,3,0,1,Zachary Hule,0,Texas Christian,0,0,0,2010,2010
354,0,0,Southern,1,0,0,3,0,1,4,0,0,10,12,0,0,Lamar Hull,0,Davidson,0,1,1,2007,2007
355,0,0,Southland,0,0,0,0,0,0,0,0,0,4,3,1,2,Marek Hulva,0,Incarnate Word,0,0,1,2017,2017
356,0,0,Sun Belt,0,0,0,1,0,0,1,0,0,1,2,0,0,Austin Hunt,0,Florida Atlantic,1,0,0,2013,2013
357,0,0,Southern,1,0,0,0,0,0,0,0,3,5,5,1,1,Tyler Hunt,0,Furman,0,1,2,2012,2012
358,0,0,SWAC,0,0,0,0,0,0,0,0,0,1,2,0,0,Lindsey Hunter IV,0,Jackson State,0,0,0,2016,2016
359,0,0,Patriot,2,0,0,1,0,0,1,0,0,8,11,0,0,Brian Hunter,0,Lehigh,0,1,2,2008,2008
360,0,0,MEAC,0,0,0,0,0,0,0,0,0,2,1,0,0,Damaree Hunter,0,Florida A&M,0,0,0,2020,2020
361,1,0,MWC,0,0,0,2,0,1,3,0,0,3,7,0,1,Trey Hurlburt,0,Nevada-Las Vegas,0,0,0,2020,2020
362,0,0,CUSA,0,0,0,0,0,0,0,0,0,2,3,0,0,Jason Hurns,0,Houston,0,0,0,2009,2009
363,0,0,A-10,0,0,0,0,0,0,0,0,0,5,3,0,2,Kevin Hussey,0,Fordham,0,0,0,2007,2007
364,0,0,MAAC,0,0,0,0,0,0,0,0,0,2,2,0,0,Mike Hyland,0,Fairfield,0,0,0,2013,2013
365,0,0,Big West,2,0,0,0,0,0,0,0,0,1,3,0,0,Idris Ibn Idris,0,UC-Riverside,0,0,2,2010,2010
366,0,0,OVC,1,0,0,0,0,4,4,0,0,1,3,0,1,Vashon Ingram,0,Tennessee-Martin,0,0,1,2007,2007
367,1,0,Pac-12,0,0,0,2,0,0,2,0,0,4,3,0,0,Eddy Ionescu,0,Oregon,0,0,0,2020,2020
368,0,0,MVC,0,0,0,1,0,1,2,0,0,3,5,0,1,Sami Ismail,0,Loyola (IL),0,0,0,2020,2020
369,1,0,Big Ten,4,0,0,0,0,2,2,0,0,11,16,0,1,Steven Izzo,0,Michigan State,1,1,4,2020,2020
370,0,0,ACC,1,0,0,0,0,0,0,0,2,5,7,0,0,Will Jackowitz,0,Boston College,0,0,1,2020,2018
371,1,0,A-Sun,0,0,0,0,0,0,0,0,0,2,2,0,1,Chance Jackson,0,Florida Gulf Coast,0,0,0,2020,2020
372,0,0,SEC,0,0,0,0,0,0,0,0,0,3,5,0,2,Dave Jackson,0,Louisiana State,1,1,0,2013,2013
373,0,0,Southern,0,0,0,1,0,0,1,0,0,1,,0,0,Jarvis Jackson,0,Appalachian State,0,0,0,2007,2007
374,0,0,SEC,0,0,0,0,0,0,0,0,0,2,3,0,1,Justin Jackson,0,Tennessee,0,0,0,2009,2007
375,1,0,MWC,2,0,0,1,0,0,1,0,0,5,17,0,1,Kyle Jackson,0,Fresno State,0,0,2,2014,2014
376,0,0,Pac-12,0,0,0,0,0,0,0,0,0,4,5,1,0,Romaine Jackson,0,Arizona State,0,2,1,2017,2017
377,3,0,CAA,1,0,0,0,0,3,3,0,1,5,7,1,0,Trevan Jackson,0,Towson,1,0,2,2007,2007
378,0,0,SEC,2,0,0,1,0,0,1,0,0,4,5,1,1,Taylor Jacobsen,0,Louisiana State,1,0,3,2010,2010
379,0,0,Big East,0,0,0,0,0,0,0,0,0,2,1,0,1,Buddy Jaffee,0,Marquette,0,0,0,2019,2019
380,2,0,Southland,1,0,0,1,0,0,1,0,0,5,9,0,1,Josh Jagneaux,0,McNeese State,1,0,1,2013,2013
381,0,0,Sun Belt,0,0,0,0,0,0,0,0,0,2,0,0,0,Kawaun Jakes,0,Western Kentucky,0,0,0,2013,2013
382,0,0,Total,0,0,0,0,0,0,0,0,0,2,5,0,1,Benjamin James,0,New Orleans,0,3,0,2014,2013
383,0,0,Ivy,0,0,0,0,0,0,0,0,0,2,4,0,0,Casey James,0,Pennsylvania,0,0,0,2011,2011
384,0,0,Big West,1,0,0,0,0,0,0,0,0,1,0,0,0,Conway James,0,Cal State Fullerton,0,0,1,2012,2012
385,0,0,SWAC,0,0,0,0,0,0,0,0,0,8,6,0,2,Rasheed James,0,Jackson State,0,0,0,2014,2014
386,1,0,Big East,0,0,0,0,0,0,0,0,0,2,2,0,0,Trey James,0,Connecticut,0,0,0,2013,2013
387,0,1,SEC,2,0,0,5,0,0,5,0,0,11,16,1,0,Brock Jancek,0,Tennessee,0,0,3,2020,2019
388,2,0,WCC,1,0,0,0,0,3,3,0,0,4,11,0,2,Matt Jasaitis,0,Santa Clara,0,1,1,2018,2018
389,0,0,CAA,0,0,0,0,0,0,0,0,0,1,0,0,0,Dalton Jefferson,0,James Madison,0,0,0,2020,2020
390,0,0,MEAC,0,0,0,0,0,0,0,0,0,1,1,0,0,Miles Jenkins,0,North Carolina A&T,0,0,0,2014,2014
391,0,0,Patriot,2,0,0,0,0,1,1,0,0,1,4,0,0,Ben Jensen,0,Army,0,1,2,2020,2020
392,0,1,Pac-12,3,0,0,3,0,0,3,0,0,7,23,2,3,Tim Jensen,0,Oregon,0,1,5,2015,2015
393,1,0,SEC,2,0,0,3,0,0,3,0,0,7,14,0,1,Jett Jobe,0,Mississippi State,0,0,2,2016,2016
394,0,0,MWC,0,0,0,0,0,0,0,0,0,3,4,0,0,Chris Johansen,0,New Mexico,0,0,0,2009,2009
395,0,0,OVC,0,0,0,0,0,1,1,0,0,1,2,0,0,Cameron Johnson,0,Tennessee State,0,1,0,2014,2014
396,1,0,SWAC,0,0,0,0,0,0,0,0,0,3,1,0,0,Darien Johnson,0,Alcorn State,0,0,0,2012,2011
397,0,0,SEC,1,0,0,1,0,0,1,0,0,6,12,1,1,Jeffery Johnson,0,Mississippi State,2,1,2,2015,2015
398,1,0,Big 12,0,0,0,0,0,0,0,0,0,3,4,0,1,Jerrod Johnson,0,Texas A&M,0,0,0,2007,2007
399,0,0,Total,0,0,0,0,0,0,0,0,0,2,2,0,0,Jesse Johnson,0,Total,0,0,0,2018,2016
400,0,0,Southland,0,0,0,0,0,0,0,0,0,5,7,1,1,Jonathan Johnson,0,Texas A&M-Corpus Christi,0,0,1,2009,2009
401,2,0,SWAC,1,0,0,0,0,0,0,0,0,9,11,0,1,Jordan Johnson,0,Mississippi Valley State,0,0,1,2020,2020
402,0,0,MAAC,0,0,0,0,0,0,0,0,0,2,0,0,0,Mikko Johnson,0,Saint Peter's,0,0,0,2019,2019
403,1,0,NEC,2,0,0,2,0,3,5,0,0,4,9,0,1,Nate Johnson,0,Robert Morris,0,1,2,2016,2016
404,0,0,ACC,0,0,0,1,0,0,1,0,0,1,2,0,0,Patrick Johnson,0,North Carolina State,0,0,0,2012,2012
405,0,0,Southland,0,0,0,0,0,1,1,0,0,1,0,0,0,Taylor Johnson,0,Central Arkansas,0,0,0,2014,2014
406,3,0,SWAC,2,0,0,4,0,0,4,0,0,5,25,2,2,Tim Johnson,0,Arkansas-Pine Bluff,0,4,4,2008,2008
407,0,0,Pac-12,1,0,0,2,0,2,4,0,0,9,11,0,1,Will Johnson,0,Oregon,0,0,1,2019,2019
408,0,0,Big 12,0,0,0,0,0,0,0,0,0,6,8,0,1,Dau Jok,0,Oklahoma,0,1,0,2008,2008
409,0,0,CUSA,0,0,0,0,0,0,0,0,0,3,5,0,0,Alvin Jones,0,Texas-El Paso,0,0,0,2014,2014
410,0,0,Big Sky,0,0,0,1,0,0,1,0,0,1,1,0,0,Grant Jones,0,Idaho State,0,0,0,2013,2013
411,0,0,AAC,2,0,0,1,0,0,1,0,0,3,3,0,0,Ian Jones,0,East Carolina,0,0,2,2020,2020
412,0,0,Big Sky,5,0,0,1,0,0,1,0,0,10,12,0,1,Peter Jones,0,Montana,0,1,5,2020,2018
413,0,1,Sun Belt,1,0,0,0,0,5,5,0,0,5,8,0,1,Tione Jones,0,Georgia Southern,1,0,1,2018,2018
414,0,0,ACC,2,0,0,0,0,1,1,0,0,6,12,0,0,Tom Jonke,0,Virginia,1,2,2,2010,2010
415,0,0,MAC,0,0,0,0,0,0,0,0,0,1,0,0,1,Shaun Joplin,0,Bowling Green State,0,0,0,2014,2014
416,0,0,SEC,0,0,0,1,0,0,1,0,0,2,1,0,0,Ben Jordan,0,Kentucky,0,0,0,2020,2020
417,0,0,WAC,1,0,0,1,0,0,1,0,0,2,4,0,0,Paul Jorg,0,Idaho,0,1,1,2011,2011
418,0,0,MVC,0,0,0,0,0,0,0,0,0,1,0,0,0,Addison Joseph,0,Drake,0,0,0,2014,2014
419,0,0,SEC,5,0,0,1,0,1,2,0,0,12,51,0,7,Jon Jossell,0,Vanderbilt,4,1,5,2020,2020
420,0,1,SEC,0,0,0,1,0,0,1,0,0,3,5,0,0,Andrew Junkin,0,Mississippi State,0,0,0,2020,2020
