,ast,blk,conf_abbr,drb,fg,fg2,fg2a,fg3,fg3a,fga,ft,fta,g,mp,orb,pf,player,pts,school_name,stl,tov,trb,year_max,year_min
210,2,0,Horizon,1,2,2,3,0,0,3,1,4,4,28,0,5,D.J. Smedley,5,Illinois-Chicago,3,2,1,2007,2007
211,1,0,A-10,2,2,1,1,1,3,4,0,1,8,11,3,1,Zach Snyder,5,Duquesne,0,0,5,2019,2016
212,0,0,Pac-10,1,1,0,4,1,2,6,2,2,8,14,1,0,Spencer Soo,5,UCLA,0,1,2,2010,2009
213,0,0,MAAC,4,1,1,8,0,0,8,3,6,6,68,5,7,Gaetano Spera,5,Saint Peter's,0,1,9,2012,2012
214,1,0,A-Sun,1,2,1,1,1,3,4,0,0,10,47,1,5,Chris Spurling,5,Jacksonville,2,0,2,2013,2013
215,2,0,Horizon,0,1,0,2,1,2,4,2,2,10,25,0,3,Jimmy Stamas,5,Milwaukee,2,4,0,2015,2015
216,2,1,Horizon,3,0,0,4,0,3,7,5,9,15,53,0,8,Eric Stevenson,5,Wright State,0,4,3,2007,2007
217,0,0,Ivy,1,2,2,4,0,1,5,1,4,7,15,0,3,Michael Stones,5,Dartmouth,2,2,1,2016,2016
218,4,2,Pac-10,7,2,1,3,1,7,10,0,2,13,43,4,4,David Sturner,5,Oregon State,3,2,11,2010,2009
219,0,1,MAAC,6,2,1,2,1,6,8,0,0,7,32,1,1,Luke Sutherland,5,Siena,1,0,7,2020,2020
220,1,1,Big West,1,2,2,4,0,0,4,1,2,5,19,0,2,Dominique Taplin,5,UC-Riverside,1,1,1,2012,2012
221,2,0,Big Ten,6,2,2,4,0,1,5,1,2,21,31,1,5,Quentin Taylor,5,Indiana,2,5,7,2019,2016
222,4,0,Big Ten,2,2,1,2,1,6,8,0,2,26,46,0,3,Andrew Terrell,5,Maryland,0,0,2,2019,2016
223,1,1,OVC,2,2,2,7,0,0,7,1,2,2,25,5,4,David Terrell,5,Morehead State,2,2,7,2010,2010
224,0,0,MVC,6,1,1,5,0,0,5,3,5,11,50,4,6,Corbin Thomas,5,Missouri State,1,5,10,2012,2012
225,1,1,Southern,5,1,1,2,0,2,4,3,4,7,27,1,3,Khyre Thompson,5,North Carolina-Greensboro,1,1,6,2020,2020
226,2,0,NEC,2,2,1,1,1,4,5,0,0,7,17,0,4,Bryce Thurston,5,Mount St. Mary's,0,0,2,2017,2017
227,1,0,NEC,0,2,1,2,1,6,8,0,0,20,45,1,2,Terrill Toe,5,Bryant,1,1,1,2017,2016
228,0,0,OVC,3,1,0,0,1,2,2,2,4,10,9,0,1,Graig Turson,5,Tennessee Tech,0,3,3,2007,2007
229,1,0,WCC,3,2,1,1,1,6,7,0,0,5,16,1,0,Vuk Vojinovic,5,Pepperdine,1,1,5,2008,2007
230,4,0,A-10,2,2,1,1,1,1,2,0,0,25,34,1,1,Brian Vonderhaar,5,Dayton,2,1,3,2014,2011
231,1,1,Sun Belt,1,2,2,5,0,2,7,1,2,10,19,1,1,Jordan Walker,5,Georgia Southern,0,1,2,2020,2019
232,3,0,AAC,2,2,2,4,0,5,9,1,2,11,30,2,3,Caleb Wallingford,5,Memphis,0,2,4,2016,2016
233,0,0,Horizon,0,1,1,3,0,0,3,3,4,10,17,1,3,Darius Ware,5,Cleveland State,1,3,1,2011,2011
234,2,2,Horizon,8,2,2,2,0,0,2,1,6,17,90,3,17,Theron Washington,5,Detroit Mercy,3,5,11,2007,2007
235,0,0,Southland,0,2,1,3,1,8,11,0,1,7,20,0,4,Brett Weaver,5,Nicholls State,2,3,0,2017,2017
236,1,0,Southern,1,2,1,1,1,6,7,0,0,7,10,0,2,Lucas Weavil,5,Elon,0,1,1,2012,2011
237,1,0,Big Sky,3,2,2,2,0,2,4,1,2,8,21,1,4,Nathan Weidenaar,5,Montana State,0,0,4,2008,2008
238,0,0,SEC,1,2,2,5,0,0,5,1,2,6,9,1,0,Michael Weisenberg,5,Florida,0,0,2,2008,2008
239,2,0,Summit,6,2,1,2,1,3,5,0,0,5,18,2,1,Noah Wells,5,Western Illinois,1,0,8,2017,2016
240,0,0,MVC,1,1,1,2,0,0,2,3,4,7,12,1,1,Greg Whitaker,5,Drake,0,0,2,2012,2011
241,0,0,Sun Belt,8,1,1,4,0,0,4,3,4,3,26,2,4,Ronnie White,5,Arkansas State,0,1,10,2015,2015
242,3,0,MAC,1,2,1,2,1,6,8,0,0,16,29,1,0,Luke Wiest,5,Central Michigan,1,0,2,2013,2011
243,0,0,CAA,0,2,1,1,1,2,3,0,0,3,6,1,0,Shawn Wilborne,5,James Madison,0,1,1,2015,2015
244,1,0,WAC,4,2,1,1,1,1,2,0,1,6,20,0,1,John Wilder,5,Hawaii,1,1,4,2007,2007
245,0,0,AAC,0,2,1,2,1,1,3,0,0,12,13,1,1,Luke Wilfong,5,Southern Methodist,1,0,1,2018,2018
246,0,1,Big 12,0,2,1,2,1,2,4,0,0,2,8,1,1,Justin Wilkerson,5,Texas Tech,0,0,1,2007,2007
247,1,0,WCC,1,2,1,2,1,2,4,0,0,7,13,0,1,Dominique Williams,5,San Francisco,0,1,1,2015,2014
248,1,0,SWAC,0,2,2,4,0,0,4,1,2,6,19,3,4,Jamarcus Williams,5,Arkansas-Pine Bluff,0,1,3,2008,2008
249,5,0,WAC,4,1,1,3,0,8,11,3,10,18,48,3,3,Marlon Williams,5,Texas-Rio Grande Valley,4,2,7,2019,2018
250,4,0,Big West,2,1,0,2,1,6,8,2,2,3,34,2,3,Winsor Williams,5,Cal State Fullerton,2,3,4,2007,2007
251,6,1,Big 12,4,1,1,5,0,5,10,3,4,22,41,3,3,Brad Witherspoon,5,Kansas,1,5,7,2008,2007
252,3,1,Total,4,2,2,5,0,1,6,1,2,8,15,1,0,Cameron Woodyard,5,Total,1,0,5,2019,2017
253,0,0,OVC,0,0,0,2,0,0,2,5,6,8,10,0,1,Deon Wright,5,Jacksonville State,0,0,0,2018,2018
254,0,0,Big Ten,1,1,0,2,1,2,4,2,2,13,19,0,2,Fred Wright-Jones,5,Michigan,0,1,1,2017,2017
255,3,4,Total,9,2,2,10,0,0,10,1,2,36,136,7,30,Dominique Youmans,5,Total,2,10,16,2014,2013
256,0,0,A-10,1,1,1,1,0,0,1,3,3,7,23,0,2,Darrin Young,5,Saint Louis,1,1,1,2010,2010
257,1,2,ACC,5,2,2,7,0,0,7,1,4,20,41,1,6,Todd Zafirovski,5,Duke,1,1,6,2014,2011
258,0,0,A-10,5,2,2,10,0,0,10,1,4,15,22,6,0,Peter Zestermann,5,Dayton,0,2,11,2011,2008
259,0,0,Big West,0,1,1,1,0,0,1,2,4,7,10,0,1,Ronell Abaekobe,4,Cal State Fullerton,0,0,0,2013,2013
260,0,0,NEC,1,1,0,0,1,3,3,1,2,7,13,0,1,Toso Abedamowo,4,Sacred Heart,2,1,1,2011,2010
261,0,0,Big West,1,2,2,3,0,2,5,0,0,5,8,0,3,Kristopher Acevedo,4,UC-Riverside,0,0,1,2015,2014
262,1,0,WAC,2,2,2,3,0,1,4,0,0,14,15,1,1,Beau Albrechtson,4,Hawaii,0,2,3,2010,2009
263,0,3,AEC,3,1,1,5,0,0,5,2,5,8,34,2,2,Vincent Aldevinge,4,Hartford,1,1,5,2007,2007
264,1,1,NEC,6,1,1,3,0,0,3,2,2,9,20,3,0,Justin Alexander,4,Central Connecticut State,0,1,9,2011,2011
265,0,2,AAC,1,2,2,2,0,0,2,0,0,4,10,0,3,Ibrahim Ali,4,Tulane,1,0,1,2020,2020
266,0,0,Southland,2,2,2,3,0,0,3,0,0,13,14,1,1,Jeremy Allen,4,Texas A&M-Corpus Christi,1,1,3,2011,2009
267,1,3,Horizon,7,2,2,3,0,0,3,0,2,13,43,3,5,Russell Allen,4,Detroit Mercy,1,2,10,2008,2008
268,2,1,Ivy,4,1,1,5,0,0,5,2,2,15,30,4,1,Charlie Anastasi,4,Harvard,0,2,8,2015,2014
269,1,0,MAAC,3,1,1,4,0,0,4,2,2,7,21,2,10,DeSean Anderson,4,Iona,0,3,5,2013,2013
270,2,0,Big West,1,1,1,2,0,1,3,2,4,8,23,0,7,Milos Apic,4,Cal State Long Beach,2,2,1,2019,2019
271,1,1,AEC,6,1,1,3,0,2,5,2,4,15,28,3,6,Noah Arciero,4,Hartford,2,4,9,2015,2015
272,3,0,NEC,1,2,2,5,0,1,6,0,0,3,20,0,3,Taevon Ashmeade,4,Robert Morris,1,1,1,2018,2018
273,6,0,MWC,4,1,1,6,0,2,8,2,2,16,63,1,6,Sam Averbuck,4,Wyoming,1,3,5,2018,2017
274,1,0,Southern,4,0,0,1,0,2,3,4,5,17,44,0,7,Hamilton Bailey,4,Samford,0,0,4,2014,2012
275,1,0,CUSA,0,2,2,2,0,0,2,0,0,4,10,0,2,Jonathan Bailey,4,Rice,0,0,0,2007,2007
276,5,0,Big 12,7,0,0,0,0,2,2,4,7,14,52,1,4,Alex Baird,4,Texas A&M,1,3,8,2012,2011
277,1,0,Pac-12,1,1,0,2,1,2,4,1,2,11,32,0,7,Coleton Baker,4,Oregon,2,1,1,2013,2013
278,0,0,CUSA,1,0,0,1,0,0,1,4,4,4,7,1,1,Tony Baker,4,Texas-El Paso,0,0,2,2011,2011
279,0,0,MAC,0,0,0,1,0,0,1,4,4,3,5,1,1,Othello Banaci,4,Ball State,0,0,1,2008,2008
280,2,0,MEAC,1,2,2,4,0,0,4,0,0,1,11,1,1,Sam Barber,4,Bethune-Cookman,1,1,2,2007,2007
281,0,0,AEC,2,1,1,2,0,1,3,2,3,18,26,1,9,Tambo Barrow,4,Hartford,0,1,3,2008,2007
282,0,0,CUSA,8,2,2,5,0,4,9,0,0,6,45,0,4,Maceo Baston,4,Florida Atlantic,1,4,8,2015,2015
283,3,1,A-10,12,1,1,9,0,2,11,2,3,26,109,3,19,Dekeba Battee-Aston,4,Fordham,2,8,15,2015,2015
284,3,0,MAC,2,1,0,2,1,3,5,1,2,7,19,0,1,Tanner Beachnau,4,Central Michigan,2,1,2,2015,2014
285,0,2,OVC,8,2,2,7,0,0,7,0,2,11,47,6,5,Jason Beharie,4,Morehead State,2,0,14,2010,2010
286,3,0,ACC,1,2,2,7,0,2,9,0,0,27,36,0,0,Shaun Belbey,4,Syracuse,1,4,1,2020,2016
287,0,0,Big East,0,1,0,0,1,2,2,1,2,13,15,0,4,Joe Belcaster,4,DePaul,0,1,0,2012,2010
288,0,0,Big East,0,1,1,2,0,0,2,2,4,6,9,1,2,Brian Beloin,4,Providence,0,0,1,2009,2009
289,0,0,MAC,0,2,2,2,0,0,2,0,1,3,3,1,0,Kenny Belton,4,Ohio,0,0,1,2012,2012
290,0,2,CUSA,0,0,0,0,0,0,0,4,4,9,30,0,12,Lukas Bergang,4,Charlotte,1,1,0,2017,2017
291,1,0,ACC,1,1,1,2,0,6,8,2,2,6,15,2,2,Brennan Besser,4,Duke,0,1,3,2019,2016
292,1,0,Southern,1,1,1,1,0,1,2,2,2,9,13,1,2,Kendall Bethea,4,North Carolina-Greensboro,0,1,2,2013,2011
293,1,0,MEAC,4,1,1,1,0,0,1,2,4,3,13,0,2,Gary Beverly,4,Delaware State,0,2,4,2007,2007
294,1,0,CUSA,2,1,1,2,0,0,2,2,2,9,18,0,3,Corey Bias,4,Charlotte,0,0,2,2018,2017
295,1,1,CAA,4,1,1,5,0,0,5,2,2,12,34,1,6,Paul Bilbo,4,Hofstra,1,3,5,2011,2011
296,0,0,Sun Belt,1,2,2,3,0,3,6,0,0,10,14,2,0,Patrick Binzer,4,Texas-Arlington,0,1,3,2019,2017
297,4,1,SEC,1,2,2,2,0,5,7,0,0,10,32,2,6,Keon Blackledge,4,Alabama,0,1,3,2013,2012
298,4,0,Big Sky,1,1,1,3,0,1,4,2,2,4,15,0,5,Ryan Blackmon,4,Sacramento State,0,1,1,2020,2020
299,1,0,Big Sky,5,1,1,8,0,1,9,2,2,7,31,1,3,Marcus Blackshire,4,Montana State,0,1,6,2008,2008
300,0,0,Summit,1,2,2,2,0,0,2,0,0,1,7,0,1,Elijah Blake,4,Denver,0,0,1,2018,2018
301,19,0,Southland,13,2,2,5,0,4,9,0,2,26,145,1,12,Chris Blakeley,4,Abilene Christian,3,19,14,2014,2014
302,1,0,AAC,0,1,0,1,1,1,2,1,2,5,7,0,0,Rob Blissitt,4,Cincinnati,0,1,0,2015,2015
303,1,0,Summit,2,2,2,3,0,1,4,0,1,9,18,0,0,Jared Bloom,4,Purdue-Fort Wayne,1,0,2,2014,2014
304,1,1,ACC,3,2,2,5,0,0,5,0,0,17,24,5,2,Chris Brickhouse,4,North Carolina State,1,3,8,2017,2014
305,0,0,Sun Belt,5,2,2,6,0,0,6,0,1,12,78,8,9,Andre Brown,4,Little Rock,3,4,13,2015,2015
306,2,0,A-10,4,2,2,6,0,0,6,0,0,20,25,2,3,C.J. Brown,4,Saint Joseph's,2,4,6,2010,2008
307,0,0,MVC,1,1,0,2,1,1,3,1,4,4,10,1,1,Chris Brown,4,Wichita State,0,0,2,2007,2007
308,0,0,CUSA,1,2,2,4,0,0,4,0,0,7,6,2,1,Harrison Brown,4,Rice,0,0,3,2017,2016
309,2,0,SEC,0,2,2,3,0,1,4,0,1,5,9,0,2,Kiah Brown,4,Mississippi,0,1,0,2007,2007
310,2,0,Big South,1,0,0,4,0,3,7,4,6,6,25,3,2,Lance Brown,4,Campbell,2,3,4,2015,2014
311,2,0,SEC,1,2,2,3,0,0,3,0,1,8,8,0,1,Rod Bryant,4,Mississippi State,0,1,1,2009,2008
312,0,0,MVC,0,2,2,3,0,1,4,0,1,6,10,1,2,Nate Buchheit,4,Northern Iowa,0,0,1,2014,2014
313,0,1,WCC,4,0,0,1,0,4,5,4,5,5,14,0,1,Will Burkett,4,Santa Clara,0,1,4,2017,2017
314,1,0,SEC,1,2,2,3,0,2,5,0,1,17,18,1,1,Frank Byers,4,Texas A&M,1,2,2,2019,2016
315,0,3,Southern,1,2,2,4,0,2,6,0,0,26,51,0,9,Garrett Campbell,4,College of Charleston,2,2,1,2011,2009
316,2,0,Big Sky,7,2,2,7,0,1,8,0,1,10,43,1,11,Ben Carter,4,Montana,1,6,8,2019,2019
317,2,0,Southland,2,2,2,3,0,0,3,0,0,4,18,4,3,Justin Carter,4,Lamar,0,1,6,2010,2010
318,0,0,Patriot,0,2,2,4,0,0,4,0,0,2,15,0,3,Steve Carver,4,Holy Cross,0,0,0,2011,2011
319,1,0,Pac-12,0,1,1,3,0,2,5,2,3,11,16,1,0,Raffi Chalian,4,University of California,2,0,1,2012,2012
320,2,0,Big 12,2,2,2,3,0,0,3,0,0,17,20,0,2,Chris Chapman,4,Texas A&M,0,0,2,2010,2007
321,0,0,Ivy,2,1,1,2,0,0,2,2,2,3,11,1,0,Brandon Charnov,4,Brown,1,1,3,2017,2017
322,1,0,Ivy,2,0,0,7,0,2,9,4,6,11,31,1,9,Matt Chisick,4,Dartmouth,0,3,3,2008,2008
323,1,1,Sun Belt,6,2,2,2,0,2,4,0,0,6,21,1,4,Jalen Cincore,4,Georgia Southern,1,3,7,2020,2020
324,2,0,CAA,1,2,2,5,0,0,5,0,0,7,10,0,3,Chris Clark,4,William & Mary,0,0,1,2019,2019
325,1,0,Big East,3,2,2,6,0,6,12,0,2,11,18,1,1,Kevin Clark,4,St. John's (NY),0,1,4,2011,2009
326,0,0,OVC,0,1,0,1,1,2,3,1,2,1,9,0,0,Corey Clemens,4,Morehead State,0,0,0,2010,2010
327,4,0,ACC,3,1,1,4,0,6,10,2,4,24,36,1,3,Justin Coleman,4,North Carolina,0,2,4,2016,2015
328,0,0,Pac-12,1,2,2,2,0,0,2,0,0,7,17,0,1,Eric Conklin,4,Arizona,0,0,1,2014,2014
329,0,0,Big East,2,0,0,4,0,3,7,4,4,10,22,4,2,Gabriel Connealy,4,Creighton,1,1,6,2015,2015
330,0,1,A-10,1,2,2,3,0,0,3,0,2,8,9,2,3,Michael Conward,4,George Washington,1,1,3,2012,2009
331,1,0,Big West,3,0,0,3,0,1,4,4,6,9,17,0,5,Kelton Conway,4,Cal State Northridge,3,2,3,2016,2016
332,1,0,MWC,0,1,1,1,0,3,4,2,2,9,17,0,1,Zach Couper,4,Air Force,0,0,0,2019,2019
333,0,0,Southern,0,1,0,0,1,3,3,1,2,2,5,0,0,Alex Coxworth,4,Georgia Southern,0,0,0,2010,2010
334,2,1,Big Ten,3,1,1,3,0,0,3,2,2,28,34,0,1,Jon Crandell,4,Michigan State,0,1,3,2010,2008
335,0,0,OVC,1,1,0,3,1,4,7,1,2,9,17,0,0,Austin Crawford,4,Morehead State,0,1,1,2018,2018
336,2,0,SWAC,0,1,1,7,0,1,8,2,2,9,24,2,0,Adailah Curry,4,Mississippi Valley State,1,2,2,2007,2007
337,0,0,Ivy,1,2,2,5,0,1,6,0,2,11,13,2,1,Jenieri Cyrus,4,Dartmouth,0,0,3,2011,2011
338,0,0,CAA,1,2,2,2,0,0,2,0,2,4,7,0,2,Mike Davis,4,Towson,0,2,1,2016,2016
339,2,0,OVC,3,2,2,3,0,0,3,0,0,5,14,0,1,Thomas Davis,4,Tennessee State,0,1,3,2017,2016
340,0,3,AAC,4,2,2,5,0,0,5,0,0,3,46,2,6,Ludgy Debaut,4,East Carolina,1,5,6,2020,2020
341,0,0,NEC,1,2,2,3,0,0,3,0,2,12,19,3,3,Dren Dedushaj,4,Bryant,0,2,4,2020,2019
342,1,0,Ivy,2,0,0,2,0,0,2,4,8,12,18,2,1,Spencer deMars,4,Harvard,0,1,4,2010,2010
343,0,0,MVC,5,2,2,6,0,0,6,0,0,13,22,3,3,Nick DiNardi,4,Loyola (IL),0,1,8,2018,2017
344,0,2,Sun Belt,5,2,2,4,0,0,4,0,0,7,27,2,1,Breon Dixon,4,Troy,0,3,7,2013,2013
345,0,1,Pac-12,7,2,2,2,0,0,2,0,0,13,20,3,3,Armani Dodson,4,UCLA,0,0,10,2020,2017
346,1,0,Ivy,8,2,2,3,0,8,11,0,0,7,37,1,3,Patrick Donnelly,4,Brown,2,2,9,2012,2012
347,3,0,SEC,4,0,0,1,0,8,9,4,4,16,44,0,7,Billy Donovan,4,Florida,2,3,4,2014,2014
348,1,1,MEAC,,1,0,1,1,2,3,1,2,2,,,,Chris Douse,4,Delaware State,1,1,1,2008,2008
349,1,0,AAC,2,1,0,1,1,4,5,1,3,11,26,4,5,Adam Drexler,4,Houston,1,1,6,2015,2015
350,0,0,A-10,1,1,1,2,0,1,3,2,4,9,11,0,0,Sean Duff,4,Saint Louis,0,2,1,2013,2013
351,0,0,Total,2,2,2,3,0,6,9,0,3,23,38,2,3,Kevin Dunleavy,4,Southern Methodist,2,5,4,2015,2012
352,1,0,Summit,1,1,1,2,0,1,3,2,2,2,16,0,0,Jonathan Dunn,4,Oral Roberts,1,3,1,2008,2008
353,1,0,Summit,3,2,2,2,0,0,2,0,1,12,11,0,0,Josiah Dunn,4,Denver,0,1,3,2017,2014
354,2,0,Big West,7,2,2,8,0,1,9,0,0,10,68,0,5,Adam Eakles,4,Pacific,4,3,7,2012,2012
355,1,1,OVC,0,1,1,1,0,0,1,2,4,2,6,2,1,Justin Earls,4,Eastern Illinois,1,0,2,2016,2016
356,3,0,MWC,0,1,1,1,0,3,4,2,2,8,15,0,1,James Edwards,4,Air Force,1,0,0,2019,2018
357,2,0,SEC,14,1,0,2,1,5,7,1,2,31,53,1,11,Lexx Edwards,4,Florida,0,1,15,2016,2014
358,2,0,MAC,0,2,2,2,0,0,2,0,0,1,12,0,1,Tre Edwards,4,Northern Illinois,2,2,0,2011,2011
359,1,3,A-10,1,2,2,4,0,1,5,0,0,5,11,0,2,James Ellis,4,Duquesne,0,0,1,2020,2020
360,1,0,SWAC,8,1,0,1,1,1,2,1,2,8,18,0,3,Mason Ellison,4,Alabama A&M,0,0,8,2020,2020
361,0,0,MAC,0,1,1,1,0,2,3,2,2,5,11,0,0,Isaac Elsasser,4,Bowling Green State,0,0,0,2020,2020
362,1,0,Pac-12,1,2,2,3,0,1,4,0,0,10,16,0,0,Jamar Ergas,4,Washington State,0,2,1,2018,2018
363,0,1,WCC,4,2,2,4,0,0,4,0,0,11,21,3,4,Alozie Erondu,4,Loyola Marymount,0,0,7,2014,2014
364,0,0,MAAC,0,1,1,1,0,0,1,2,2,13,12,0,0,Sean Ezeamama,4,Canisius,1,0,0,2012,2012
365,0,0,AAC,11,1,1,2,0,0,2,2,3,19,76,1,11,Emmanuel Ezechinonso,4,Tulsa,0,3,12,2016,2015
366,0,0,ACC,4,1,0,0,1,7,7,1,2,12,25,2,3,Max Farthing,4,North Carolina State,0,1,6,2020,2020
367,0,1,WCC,0,1,0,0,1,2,2,1,2,2,6,1,1,Vinny Ferrari,4,San Diego,1,0,1,2018,2018
368,2,1,Big Ten,6,2,2,6,0,3,9,0,0,24,36,7,3,Matt Ferris,4,Wisconsin,2,3,13,2018,2015
369,0,0,Big South,0,2,2,2,0,0,2,0,0,2,9,0,1,Patrick Fisher,4,Winthrop,0,1,0,2017,2017
370,0,0,AAC,2,2,2,3,0,4,7,0,0,20,25,0,5,Christian Foxen,4,Connecticut,0,0,2,2018,2016
371,2,0,SEC,1,0,0,1,0,1,2,4,4,15,22,1,2,Hudson Fricke,4,Florida,0,1,2,2010,2008
372,0,0,Big West,1,2,2,2,0,0,2,0,2,1,5,1,2,Georgi Funtarov,4,UC-Davis,0,1,2,2017,2017
373,2,0,Sun Belt,6,2,2,7,0,1,8,0,3,26,59,0,3,Desire Gabou,4,Western Kentucky,0,7,6,2008,2007
374,1,0,A-10,2,2,2,3,0,0,3,0,1,11,16,1,1,Jordan Gaitley,4,Richmond,0,1,3,2020,2019
375,2,2,AAC,5,2,2,4,0,0,4,0,0,19,28,1,0,Cameron Galic,4,Tulane,1,1,6,2020,2018
376,0,0,Pac-12,1,2,2,4,0,0,4,0,2,12,26,0,2,Garrett Galvin,4,University of California,0,2,1,2014,2013
377,0,0,Big West,2,2,2,7,0,0,7,0,0,6,16,0,2,Alberto Ganis,4,Cal Poly,0,0,2,2015,2015
378,1,0,CUSA,2,2,2,6,0,4,10,0,1,6,27,1,2,Nik Garcia,4,Central Florida,1,1,3,2010,2010
379,3,1,Big East,7,0,0,5,0,7,12,4,5,19,43,1,4,Darnell Gatling,4,Seton Hall,0,3,8,2011,2009
380,0,0,CAA,4,2,2,4,0,0,4,0,0,11,18,2,1,Jack George,4,Elon,0,1,6,2018,2016
381,1,0,Total,1,1,0,2,1,5,7,1,2,24,34,1,5,Manu Giamoukis,4,Davidson,2,2,2,2017,2014
382,2,1,MAC,2,1,1,6,0,7,13,2,4,3,37,0,2,Marcus Gibbs,4,Eastern Michigan,0,3,2,2020,2020
383,0,0,MEAC,3,2,2,5,0,0,5,0,0,2,15,1,1,Reginald Giles,4,Delaware State,0,0,4,2018,2018
384,2,1,Sun Belt,0,0,0,4,0,6,10,4,4,10,24,2,1,Brian Giometti,4,Denver,0,1,2,2007,2007
385,0,1,ACC,2,1,1,3,0,0,3,2,4,6,16,3,2,Steve Goins,4,Maryland,1,3,5,2010,2009
386,0,0,CAA,1,2,2,4,0,0,4,0,0,7,15,1,4,Deon Goodman,4,Delaware,0,0,2,2008,2007
387,0,0,MAAC,2,2,2,4,0,0,4,0,0,7,12,1,0,Kelsey Grant,4,Saint Peter's,0,1,3,2011,2011
388,0,0,WCC,1,2,2,2,0,0,2,0,0,5,10,0,2,Forrest Greenwalt,4,San Diego,0,1,1,2015,2014
389,3,0,ACC,0,2,2,3,0,2,5,0,0,15,41,0,2,Jo Griffin,4,Louisville,1,2,0,2019,2018
390,0,0,NEC,3,2,2,2,0,3,5,0,0,3,18,0,0,Anthony Gugino,4,Long Island University,2,1,3,2007,2007
391,0,0,AEC,1,1,1,1,0,0,1,2,2,5,9,0,2,Ziga Habat,4,Hartford,0,0,1,2018,2018
392,0,0,SEC,1,1,0,0,1,1,1,1,2,6,10,0,0,Mark Halsell,4,Kentucky,0,0,1,2009,2009
393,1,0,Big Sky,1,2,2,7,0,1,8,0,0,2,16,1,1,Willie Hankins,4,Eastern Washington,0,0,2,2012,2012
394,0,0,MWC,1,2,2,4,0,3,7,0,0,7,24,2,2,Todd Hanni,4,Nevada-Las Vegas,0,1,3,2011,2010
395,2,0,MAAC,3,1,0,0,1,2,2,1,2,22,23,2,3,Jared Harper,4,Fairfield,2,3,5,2018,2015
396,1,0,Sun Belt,0,2,2,5,0,0,5,0,3,8,13,3,1,Jamal Harris,4,South Alabama,0,0,3,2009,2009
397,0,0,OVC,2,1,1,3,0,0,3,2,2,4,9,2,0,Herb Harrison,4,Eastern Kentucky,0,0,4,2014,2014
398,2,1,Big Ten,9,1,1,4,0,2,6,2,5,14,47,1,5,Chris Hartley,4,Purdue,1,3,10,2007,2007
399,0,0,CUSA,0,0,0,0,0,3,3,4,4,4,5,0,0,Kyle Hatcher,4,Houston,0,1,0,2008,2007
400,4,0,A-10,7,2,2,4,0,1,5,0,0,29,53,5,7,David Haus,4,Duquesne,0,2,12,2017,2015
401,1,0,WAC,2,1,1,10,0,0,10,2,4,11,55,5,7,Grant Hefeng,4,Fresno State,1,6,7,2012,2012
402,2,0,ACC,7,2,2,4,0,5,9,0,2,21,20,0,2,Justin Heller,4,Miami (FL),0,4,7,2014,2012
403,2,1,MAC,5,2,2,8,0,0,8,0,0,7,36,3,6,Ben Hendriks,4,Ball State,0,4,8,2020,2020
404,0,0,CUSA,0,1,0,0,1,1,1,1,2,2,12,0,2,Adrian Hernandez,4,Tulsa,0,2,0,2009,2009
405,2,0,AAC,1,2,2,2,0,1,3,0,0,15,26,0,2,Jacob Herrs,4,Wichita State,1,0,1,2020,2018
406,6,2,Big South,7,2,2,3,0,2,5,0,0,13,35,4,2,Brody Hicks,4,Liberty,1,2,11,2018,2018
407,5,1,A-10,1,1,1,1,0,4,5,2,5,12,39,0,4,Joshua Hightower,4,Saint Louis,1,3,1,2020,2020
408,0,0,MVC,1,2,2,2,0,0,2,0,0,5,10,0,1,Tyrie Hill-Thomas,4,Missouri State,0,0,1,2017,2017
409,0,4,Big South,1,1,1,5,0,0,5,2,4,12,42,0,5,Sean Hobbs,4,North Carolina-Asheville,0,4,1,2010,2009
410,0,0,ACC,4,2,2,5,0,0,5,0,0,16,20,1,1,Bobby Hoekstra,4,Wake Forest,1,1,5,2009,2007
411,0,0,Southland,1,1,1,3,0,2,5,2,2,1,16,0,4,Anthony Horton,4,Incarnate Word,1,2,1,2014,2014
412,0,7,CAA,6,2,2,6,0,0,6,0,4,11,69,6,17,Hal Hughes,4,Hofstra,2,2,12,2020,2020
413,0,0,OVC,3,2,2,7,0,5,12,0,0,16,24,1,2,Kirkland Humphrey,4,Eastern Kentucky,2,1,4,2018,2016
414,0,0,CUSA,2,2,2,6,0,0,6,0,0,9,12,2,2,Xavier Humphrey,4,Marshall,0,1,4,2011,2011
415,4,0,Total,8,1,1,5,0,0,5,2,5,22,71,4,10,Garvin Hunt,4,Total,4,6,12,2013,2009
416,2,0,Ind,8,1,1,4,0,1,5,2,3,6,32,1,5,Obie Hurt,4,Seattle,0,7,9,2012,2012
417,2,0,Big Sky,2,2,2,2,0,1,3,0,0,3,20,3,0,Morgan Hyslop,4,Eastern Washington,1,1,5,2011,2011
418,2,0,ACC,1,1,1,2,0,0,2,2,4,28,64,2,8,Aaron Ingle,4,Wake Forest,2,4,3,2012,2010
419,0,0,Big Sky,2,1,1,2,0,2,4,2,2,8,20,1,5,David Jabedo,4,Northern Colorado,0,2,3,2020,2020
420,2,0,NEC,3,1,1,7,0,0,7,2,6,19,76,5,8,Daniel James,4,Monmouth,1,5,8,2012,2012
421,3,0,A-Sun,2,1,1,3,0,6,9,2,4,7,20,1,2,Anthony Johnson,4,East Tennessee State,0,1,3,2011,2011
